epoch,train_accuracy,validation_accuracy
0,36.96875,51.875
1,45.5,50.125
2,45.03125,50.5
3,40.875,46.25
4,38.34375,47.125
5,43.75,42.125
6,50.1875,51.125
7,55.375,58.0
8,56.40625,61.0
9,59.40625,59.0
10,58.34375,65.0
11,59.8125,67.0
12,62.9375,60.75
13,62.0,65.625
14,63.34375,63.0
15,64.8125,68.25
16,65.125,66.0
17,63.8125,66.875
18,66.53125,68.375
19,66.75,69.25
20,67.34375,62.875
21,66.90625,69.0
22,68.1875,66.75
23,68.1875,67.625
24,68.375,69.375
25,69.59375,66.5
26,68.59375,66.625
27,68.0625,69.0
28,68.53125,70.75
29,70.625,72.0
30,69.375,70.75
31,71.125,70.625
32,72.4375,71.75
33,72.90625,70.375
34,72.53125,71.75
35,72.6875,68.75
36,72.09375,72.625
37,71.84375,69.75
38,72.09375,72.125
39,72.5625,73.0
40,73.15625,70.875
41,73.125,70.75
42,72.875,73.625
43,72.90625,73.625
44,74.25,72.375
45,73.78125,72.375
46,75.5,73.5
47,74.125,73.0
48,74.8125,72.625
49,75.34375,75.125
50,75.375,75.125
51,75.65625,71.75
52,76.4375,74.375
53,75.125,69.125
54,75.5,71.625
55,76.03125,72.625
56,74.875,74.375
57,77.1875,73.125
58,76.84375,72.75
59,76.1875,75.375
60,76.25,73.875
61,77.125,74.625
62,76.84375,70.25
63,77.375,73.75
64,76.90625,72.375
65,78.59375,73.625
66,77.9375,74.375
67,78.375,74.75
68,78.28125,74.375
69,77.6875,71.125
70,77.71875,73.25
71,77.6875,73.25
72,78.4375,75.5
73,78.125,72.875
74,79.09375,75.0
75,78.5625,74.625
76,79.1875,74.25
77,78.625,74.5
78,78.90625,74.375
79,79.9375,73.125
80,78.625,71.875
81,78.8125,73.625
82,80.21875,74.625
83,79.875,75.875
84,79.875,74.125
85,79.40625,73.125
86,80.5625,75.5
87,80.4375,74.125
88,81.09375,70.375
89,81.15625,73.75
90,79.46875,74.625
91,81.09375,75.375
92,80.90625,72.875
93,81.1875,75.625
94,80.75,76.0
95,82.15625,74.625
96,80.9375,73.375
97,81.28125,76.5
98,81.4375,77.0
99,81.65625,75.5
100,81.875,74.125
101,81.125,76.875
102,81.09375,74.375
103,81.9375,73.5
104,82.78125,76.25
105,82.3125,75.375
106,82.0,74.625
107,82.65625,74.875
108,82.65625,75.0
109,82.9375,72.0
110,81.25,75.75
111,83.0625,72.25
112,81.34375,75.375
113,82.875,74.25
114,84.25,75.5
115,82.65625,75.0
116,83.71875,74.875
117,83.21875,77.25
118,82.8125,75.375
119,83.25,75.25
120,83.8125,76.25
121,83.03125,74.75
122,84.09375,76.625
123,84.21875,73.375
124,84.78125,73.25
125,83.9375,73.5
126,83.5,75.375
127,83.15625,73.625
128,84.0,75.5
129,83.0,75.125
130,83.625,73.875
131,84.5625,75.5
132,84.21875,76.75
133,83.8125,76.0
134,84.96875,74.75
135,84.78125,76.75
136,85.4375,74.5
137,84.625,74.125
138,84.125,73.0
139,84.84375,76.0
140,85.8125,74.375
141,85.21875,75.375
142,84.5,74.75
143,85.03125,75.875
144,85.375,74.0
145,85.25,73.625
146,85.375,75.0
147,84.59375,76.0
148,86.4375,74.25
149,85.65625,76.625
150,85.46875,75.125
151,85.8125,75.75
152,86.03125,72.5
153,85.625,74.375
154,85.59375,73.375
155,85.9375,74.375
156,86.03125,75.125
157,86.40625,75.25
158,86.65625,76.25
159,86.5625,75.875
160,86.0,76.625
161,85.625,75.0
162,86.5625,75.75
163,84.875,75.375
164,86.53125,72.625
165,85.8125,74.875
166,85.71875,77.5
167,86.0,73.375
168,86.25,75.125
169,85.96875,74.125
170,85.25,74.75
171,85.8125,75.25
172,85.875,75.875
173,87.0625,76.375
174,86.375,74.875
175,85.65625,74.625
176,86.5625,75.5
177,86.125,75.375
178,85.84375,76.375
179,86.5,77.25
180,86.125,74.375
181,85.96875,75.25
182,87.0625,75.125
183,87.3125,73.625
184,86.3125,75.5
185,88.03125,75.75
186,86.78125,76.75
187,86.5,76.25
188,86.25,74.125
189,86.875,74.625
190,87.0625,74.75
191,86.09375,77.0
192,86.75,76.25
193,85.53125,75.25
194,87.46875,75.25
195,86.65625,75.125
196,87.125,75.125
197,86.71875,74.25
198,86.9375,75.0
199,87.5,77.25
