epoch,train_accuracy,validation_accuracy
0,45.84375,56.625
1,61.40625,63.125
2,66.21875,68.0
3,69.875,68.25
4,69.15625,72.125
5,69.90625,68.5
6,72.96875,72.5
7,72.78125,64.0
8,73.71875,69.125
9,76.125,72.875
10,75.6875,73.375
11,76.5,75.5
12,79.28125,75.625
13,78.75,72.75
14,79.0,77.125
15,78.3125,76.625
16,80.96875,76.625
17,80.3125,74.875
18,81.6875,77.0
19,82.6875,76.375
20,81.84375,78.125
21,82.5,74.75
22,82.34375,78.0
23,83.71875,76.0
24,82.75,80.125
25,84.46875,79.375
26,84.34375,79.375
27,85.40625,74.25
28,84.84375,78.125
29,84.90625,78.375
30,85.71875,80.625
31,86.5,79.75
32,86.8125,76.875
33,87.21875,80.625
34,87.59375,80.25
35,86.75,78.875
36,88.5,81.5
37,88.125,79.875
38,88.40625,80.0
39,89.71875,77.875
40,89.21875,80.5
41,89.9375,81.5
42,90.71875,81.125
43,89.8125,81.25
44,90.21875,82.25
45,90.46875,79.5
46,91.625,79.375
47,91.375,79.125
48,90.28125,81.25
49,90.71875,80.125
50,91.25,80.0
51,91.8125,82.875
52,92.9375,82.25
53,92.3125,82.375
54,91.65625,80.25
55,92.15625,78.625
56,92.21875,80.5
57,93.3125,79.625
58,92.28125,81.625
59,92.9375,82.125
60,92.96875,81.375
61,92.375,81.0
62,93.8125,79.75
63,93.90625,80.5
64,93.90625,79.125
65,93.78125,80.25
66,93.875,79.75
67,93.625,79.125
68,93.625,81.375
69,94.875,80.125
70,94.5,81.875
71,94.21875,81.875
72,94.4375,81.25
73,94.21875,83.625
74,94.84375,83.125
75,95.09375,81.0
76,95.6875,80.0
77,95.25,81.875
78,95.125,82.125
79,94.53125,81.75
80,95.9375,82.25
81,95.53125,81.625
82,95.4375,81.875
83,95.71875,81.5
84,95.84375,82.25
85,96.71875,82.875
86,96.65625,80.125
87,96.78125,82.5
88,95.78125,82.25
89,96.46875,81.25
90,96.71875,82.75
91,96.65625,83.125
92,96.5,83.625
93,97.125,82.75
94,96.1875,81.625
95,97.625,81.375
96,97.5625,81.875
97,96.84375,82.5
98,97.1875,82.0
99,97.25,82.875
100,96.96875,82.625
101,97.375,81.5
102,97.53125,82.25
103,97.34375,82.5
104,97.59375,81.875
105,98.0625,81.0
106,97.875,85.0
107,97.75,81.625
108,97.96875,82.0
109,97.9375,83.125
110,97.6875,83.125
111,97.96875,84.125
112,98.15625,82.625
113,98.0,83.125
114,98.21875,82.25
115,98.28125,83.125
116,98.5625,82.875
117,98.28125,82.75
118,98.03125,81.625
119,98.40625,82.375
120,98.25,81.125
121,98.65625,83.375
122,98.28125,82.875
123,98.90625,82.0
124,98.75,82.375
125,98.78125,84.25
126,98.9375,83.5
127,98.875,83.625
128,99.03125,82.25
129,98.9375,83.25
130,99.0,81.75
131,98.8125,82.75
132,98.96875,83.625
133,99.0,82.25
134,98.9375,81.625
135,98.78125,85.0
136,98.96875,82.625
137,98.78125,80.125
138,99.125,82.375
139,99.34375,84.0
140,99.1875,83.5
141,99.09375,83.75
142,99.375,82.625
143,99.1875,84.0
144,99.25,82.125
145,99.5,83.0
146,99.53125,84.25
147,99.15625,82.875
148,99.28125,84.0
149,99.21875,82.75
150,99.28125,83.75
151,99.1875,83.0
152,99.6875,83.0
153,99.6875,84.25
154,99.5,83.0
155,99.25,82.625
156,99.375,82.875
157,99.46875,82.5
158,99.4375,84.125
159,99.46875,83.875
160,99.65625,82.5
161,99.625,83.375
162,99.5625,83.625
163,99.5625,84.0
164,99.6875,82.125
165,99.625,83.125
166,99.65625,84.25
167,99.65625,84.25
168,99.28125,82.5
169,99.59375,83.0
170,99.65625,82.125
171,99.78125,82.875
172,99.6875,82.5
173,99.5625,81.75
174,99.46875,83.75
175,99.59375,82.875
176,99.8125,82.125
177,99.71875,83.625
178,99.75,83.125
179,99.6875,84.5
180,99.6875,83.875
181,99.5,81.0
182,99.53125,83.75
183,99.71875,82.125
184,99.65625,82.625
185,99.625,85.25
186,99.65625,83.5
187,99.71875,83.375
188,99.6875,81.875
189,99.5625,83.25
190,99.65625,83.25
191,99.625,84.375
192,99.84375,84.0
193,99.71875,82.75
194,99.75,83.875
195,99.71875,82.375
196,99.78125,82.875
197,99.5625,82.0
198,99.6875,83.0
199,99.71875,83.875
