epoch,train_accuracy,validation_accuracy
0,44.84375,54.5
1,59.78125,61.0
2,64.34375,62.875
3,67.59375,65.25
4,68.75,68.125
5,69.84375,68.0
6,73.375,71.125
7,73.09375,74.0
8,72.875,70.75
9,75.09375,71.75
10,75.6875,71.0
11,75.03125,74.0
12,76.3125,73.875
13,77.59375,76.25
14,78.46875,75.375
15,78.34375,73.875
16,79.34375,74.0
17,78.8125,73.375
18,80.28125,74.75
19,81.0625,76.375
20,80.65625,76.375
21,81.1875,79.0
22,80.9375,77.5
23,82.4375,78.5
24,83.09375,78.5
25,82.625,76.125
26,83.15625,78.375
27,83.96875,74.875
28,84.78125,80.75
29,84.84375,79.375
30,84.6875,76.875
31,85.0,77.125
32,85.4375,77.75
33,85.6875,74.375
34,84.5625,79.25
35,86.34375,80.0
36,86.90625,76.625
37,86.53125,79.5
38,86.5625,79.125
39,86.96875,79.125
40,87.75,82.5
41,86.96875,80.75
42,88.5,79.375
43,88.5625,80.375
44,87.5625,78.875
45,88.84375,78.0
46,89.40625,80.5
47,88.40625,82.5
48,90.40625,80.375
49,89.09375,82.75
50,89.125,80.25
51,89.8125,78.25
52,89.5625,81.5
53,90.0,79.0
54,90.03125,82.0
55,90.8125,82.375
56,91.25,81.25
57,90.625,81.25
58,91.875,81.375
59,91.375,80.0
60,91.75,80.5
61,91.25,80.875
62,90.9375,80.75
63,92.40625,83.0
64,92.0625,81.625
65,92.125,81.125
66,92.46875,81.125
67,91.40625,83.375
68,93.09375,78.5
69,92.25,81.375
70,92.65625,84.0
71,93.59375,81.75
72,93.09375,80.75
73,93.5625,80.5
74,93.6875,82.75
75,94.125,81.125
76,94.15625,80.0
77,93.28125,84.0
78,93.6875,83.125
79,94.34375,81.875
80,94.125,80.75
81,94.75,84.0
82,95.625,81.375
83,94.375,81.5
84,95.0625,80.625
85,94.4375,82.375
86,93.8125,81.625
87,94.6875,82.5
88,94.40625,83.625
89,95.5625,80.25
90,95.5,82.25
91,95.25,77.875
92,95.15625,84.125
93,94.90625,82.125
94,95.8125,83.5
95,95.875,81.75
96,96.1875,82.875
97,96.0625,82.875
98,95.96875,81.125
99,96.71875,81.0
100,96.96875,84.125
101,96.03125,82.75
102,96.25,81.875
103,96.59375,80.875
104,95.78125,82.5
105,96.84375,84.75
106,96.25,83.375
107,97.34375,81.875
108,96.78125,80.625
109,97.09375,82.75
110,97.40625,82.75
111,97.0625,81.5
112,96.21875,83.125
113,97.0625,82.375
114,96.90625,81.875
115,97.71875,81.875
116,97.59375,81.125
117,97.59375,81.75
118,98.03125,82.125
119,97.625,81.375
120,97.75,83.625
121,97.625,82.25
122,98.125,83.0
123,97.78125,83.25
124,97.71875,83.625
125,97.6875,82.0
126,97.96875,82.0
127,98.125,82.125
128,97.78125,82.875
129,98.0625,82.75
130,98.0625,83.0
131,98.4375,82.875
132,98.0,84.125
133,98.0,85.0
134,98.03125,84.25
135,98.59375,83.25
136,98.5625,82.0
137,97.96875,83.25
138,98.25,85.0
139,98.96875,81.375
140,98.65625,82.625
141,98.59375,82.875
142,98.96875,82.875
143,98.90625,84.5
144,98.65625,82.875
145,99.0,81.875
146,99.4375,83.375
147,98.9375,82.875
148,98.78125,83.375
149,99.15625,82.0
150,98.8125,83.0
151,98.78125,82.625
152,98.9375,82.125
153,98.96875,83.25
154,99.0,83.125
155,99.09375,82.375
156,99.0625,83.125
157,99.0625,82.5
158,99.03125,83.125
159,98.84375,82.25
160,99.15625,83.625
161,98.96875,83.25
162,99.125,83.875
163,99.1875,82.125
164,99.40625,83.75
165,99.03125,84.5
166,99.125,83.625
167,99.09375,82.75
168,99.3125,83.625
169,99.34375,83.0
170,99.25,84.25
171,99.0625,81.25
172,99.40625,84.25
173,99.59375,84.625
174,99.21875,84.0
175,99.28125,84.5
176,99.21875,84.25
177,99.34375,83.375
178,99.0625,84.625
179,99.5,82.0
180,99.5,84.5
181,99.1875,85.25
182,99.25,84.125
183,99.34375,84.5
184,99.53125,82.625
185,99.40625,82.5
186,99.25,81.75
187,99.625,84.25
188,99.625,83.375
189,99.25,83.625
190,99.59375,83.875
191,99.34375,83.5
192,99.5,83.5
193,99.53125,84.125
194,99.40625,83.375
195,99.65625,82.625
196,99.3125,81.375
197,99.21875,84.0
198,99.375,83.25
199,99.53125,82.375
