epoch,train_accuracy,validation_accuracy
0,50.3125,62.625
1,65.65625,67.0
2,68.5625,69.375
3,70.375,68.375
4,71.90625,70.625
5,73.03125,71.0
6,72.75,72.625
7,74.46875,76.375
8,75.15625,77.5
9,75.65625,76.0
10,76.4375,75.5
11,77.46875,74.25
12,77.3125,74.25
13,79.375,76.625
14,78.34375,75.25
15,78.53125,76.5
16,80.8125,75.875
17,81.0,76.125
18,80.15625,79.0
19,81.75,77.875
20,81.875,80.75
21,82.1875,77.5
22,82.25,77.5
23,82.5625,78.75
24,83.40625,81.25
25,83.4375,79.0
26,83.9375,79.125
27,83.9375,79.5
28,85.1875,80.375
29,84.6875,79.25
30,84.84375,81.5
31,85.25,79.875
32,86.09375,80.375
33,86.90625,80.625
34,87.375,80.125
35,87.0625,80.625
36,85.0,81.25
37,87.03125,83.0
38,87.6875,81.625
39,88.71875,81.0
40,87.46875,82.0
41,89.15625,81.625
42,89.1875,81.75
43,89.0,81.125
44,88.6875,79.875
45,89.71875,81.5
46,90.78125,81.75
47,90.46875,81.875
48,90.75,81.625
49,91.03125,81.25
50,90.625,81.625
51,91.46875,82.0
52,91.46875,82.75
53,92.40625,82.5
54,90.5625,80.875
55,91.15625,83.0
56,91.71875,83.0
57,91.5,82.125
58,92.1875,83.0
59,91.65625,80.25
60,92.375,79.375
61,91.84375,82.625
62,92.71875,82.875
63,93.0,78.875
64,93.375,83.125
65,92.78125,82.125
66,92.15625,80.5
67,93.09375,82.0
68,92.8125,81.375
69,94.09375,82.5
70,93.625,82.375
71,93.59375,82.0
72,94.40625,82.5
73,94.1875,81.625
74,95.03125,82.375
75,94.71875,83.25
76,94.4375,82.375
77,94.03125,82.875
78,94.1875,83.25
79,94.46875,81.25
80,94.40625,84.5
81,94.75,83.125
82,95.03125,83.5
83,95.28125,83.25
84,95.34375,85.25
85,95.46875,84.125
86,95.75,82.0
87,95.59375,83.125
88,95.46875,83.75
89,95.3125,82.875
90,95.21875,81.5
91,95.75,82.75
92,95.90625,81.5
93,95.375,83.25
94,96.03125,83.125
95,95.875,84.375
96,96.71875,83.25
97,96.21875,82.125
98,96.75,81.125
99,96.3125,83.5
100,96.65625,83.0
101,96.65625,82.125
102,96.3125,83.125
103,96.53125,84.0
104,96.75,83.875
105,97.4375,82.25
106,96.90625,83.625
107,96.21875,82.0
108,96.53125,82.875
109,97.1875,83.375
110,97.0,84.375
111,96.9375,83.375
112,97.03125,84.875
113,97.15625,83.875
114,97.34375,83.125
115,97.0625,82.875
116,97.71875,84.125
117,97.3125,83.875
118,97.71875,84.625
119,97.625,84.125
120,97.40625,83.0
121,96.96875,84.125
122,97.3125,82.875
123,97.625,83.0
124,97.59375,82.625
125,97.5625,85.125
126,97.6875,85.25
127,98.09375,84.5
128,97.6875,82.0
129,97.875,84.375
130,97.96875,82.625
131,97.84375,83.875
132,97.78125,86.125
133,97.59375,85.375
134,97.875,82.5
135,97.75,84.125
136,98.34375,84.25
137,98.03125,84.25
138,97.9375,83.5
139,97.96875,82.5
140,97.9375,83.375
141,97.96875,83.625
142,98.25,83.375
143,97.78125,86.5
144,98.0625,83.75
145,97.96875,83.125
146,98.34375,82.125
147,98.25,84.25
148,98.40625,85.375
149,98.21875,83.5
