epoch,train_accuracy,validation_accuracy
0,29.34375,31.125
1,31.09375,32.25
2,31.25,27.875
3,29.84375,32.75
4,31.90625,32.375
5,32.15625,33.625
6,36.0625,37.0
7,32.78125,32.5
8,32.625,31.0
9,29.8125,20.75
10,31.96875,32.75
11,34.4375,28.125
12,34.59375,33.25
13,35.28125,33.75
14,35.0625,35.0
15,36.3125,33.5
16,33.03125,33.75
17,35.1875,33.625
18,35.1875,37.75
19,36.53125,31.0
20,33.4375,37.625
21,37.1875,36.875
22,37.15625,36.875
23,37.53125,37.375
24,38.0,39.0
25,38.8125,38.0
26,39.125,38.375
27,39.1875,40.5
28,40.3125,39.5
29,40.8125,37.625
30,39.9375,41.25
31,41.0625,41.875
32,41.75,42.875
33,41.4375,42.75
34,42.75,41.875
35,41.0625,43.25
36,42.53125,40.875
37,42.1875,41.875
38,42.71875,42.625
39,42.71875,44.375
40,42.4375,43.125
41,43.625,42.375
42,43.25,44.25
43,43.3125,44.125
44,44.09375,45.125
45,42.8125,44.875
46,43.40625,45.0
47,43.53125,43.5
48,42.625,43.0
49,42.84375,43.75
50,42.59375,43.75
51,42.90625,44.625
52,42.8125,42.125
53,42.8125,44.5
54,42.5,45.375
55,43.0,45.25
56,42.625,42.375
57,43.34375,43.375
58,43.0,45.0
59,43.5625,41.875
60,43.71875,43.375
61,42.96875,44.0
62,43.03125,43.75
63,42.4375,44.75
64,43.3125,44.75
65,43.25,43.5
66,43.21875,43.25
67,43.15625,42.25
68,43.0625,46.125
69,43.6875,43.25
70,43.875,43.75
71,42.96875,44.125
72,43.15625,45.875
73,43.5,43.5
74,43.3125,44.875
75,42.8125,45.5
76,44.09375,44.375
77,42.84375,43.0
78,43.90625,43.125
79,43.65625,44.5
80,44.0,43.75
81,42.65625,43.75
82,43.03125,44.75
83,43.46875,43.625
84,42.75,44.0
85,43.0,43.75
86,43.25,47.0
87,43.375,43.375
88,43.71875,44.0
89,43.59375,44.0
90,43.625,43.75
91,43.21875,43.125
92,42.8125,43.75
93,43.34375,44.25
94,43.84375,44.75
95,42.8125,45.625
96,43.375,44.125
97,43.21875,42.875
98,42.84375,44.375
99,43.03125,45.625
100,44.0625,43.75
101,44.03125,43.25
102,44.28125,42.125
103,43.15625,45.5
104,43.71875,44.875
105,44.03125,45.625
106,43.09375,43.25
107,43.5,44.625
108,42.84375,45.125
109,44.40625,44.375
110,43.34375,43.125
111,43.125,44.25
112,43.09375,43.875
113,43.875,45.0
114,42.875,44.25
115,43.84375,43.875
116,43.375,42.75
117,43.21875,44.125
118,43.8125,42.25
119,42.65625,44.75
120,44.15625,44.75
121,43.5625,45.0
122,43.1875,43.25
123,43.46875,43.875
124,42.6875,43.375
125,43.25,43.625
126,43.8125,43.5
127,43.4375,44.125
128,43.8125,45.625
129,43.25,44.25
130,43.4375,42.75
131,42.9375,44.75
132,43.65625,45.125
133,43.125,44.375
134,43.3125,43.875
135,42.65625,44.375
136,44.09375,45.625
137,44.25,44.375
138,44.1875,45.0
139,43.78125,44.625
140,43.53125,44.125
141,42.96875,45.125
142,43.34375,44.75
143,42.9375,44.25
144,43.40625,44.75
145,43.90625,43.625
146,43.375,44.75
147,43.8125,45.5
148,43.09375,43.0
149,43.71875,44.5
