epoch,train_accuracy,validation_accuracy
0,45.3125,61.625
1,62.46875,63.875
2,64.875,66.25
3,67.09375,69.0
4,67.875,69.375
5,67.59375,70.25
6,71.28125,72.375
7,70.625,71.0
8,71.34375,71.0
9,71.34375,71.5
10,73.96875,75.5
11,73.15625,72.625
12,73.4375,70.0
13,74.0625,75.375
14,76.09375,73.5
15,75.28125,74.375
16,77.09375,74.625
17,75.5625,77.5
18,77.84375,75.0
19,77.125,75.75
20,77.53125,73.0
21,77.375,76.75
22,78.65625,76.875
23,78.71875,73.5
24,79.46875,75.75
25,78.9375,74.125
26,77.96875,76.25
27,80.46875,77.75
28,80.53125,79.125
29,80.90625,78.375
30,80.75,76.875
31,82.1875,77.25
32,81.8125,79.125
33,82.8125,78.0
34,82.15625,78.5
35,81.5625,77.25
36,82.21875,79.125
37,83.1875,77.75
38,83.25,80.125
39,83.6875,79.375
40,84.78125,79.375
41,85.0,81.5
42,84.78125,77.75
43,84.84375,78.125
44,85.5625,78.25
45,84.65625,80.0
46,85.09375,82.0
47,86.25,79.0
48,85.21875,79.5
49,86.0,78.875
50,86.1875,79.375
51,86.375,79.5
52,86.71875,80.625
53,87.0,79.875
54,87.40625,79.75
55,87.625,81.0
56,88.1875,80.5
57,87.6875,81.5
58,88.125,79.375
59,87.6875,79.5
60,87.9375,79.625
61,87.875,78.25
62,88.125,81.25
63,88.40625,81.875
64,89.1875,82.125
65,88.8125,81.0
66,89.0,79.75
67,89.25,79.75
68,89.375,80.25
69,89.71875,80.5
70,90.28125,81.75
71,89.96875,80.625
72,90.4375,81.0
73,90.1875,80.875
74,90.34375,80.75
75,90.28125,80.75
76,90.34375,81.125
77,91.125,80.125
78,91.46875,81.125
79,90.5625,80.5
80,92.15625,82.25
81,92.09375,81.125
82,91.75,81.0
83,91.125,81.25
84,91.71875,82.75
85,92.3125,82.875
86,92.59375,83.375
87,92.75,82.5
88,91.71875,80.5
89,92.65625,81.25
90,92.6875,82.0
91,93.0625,81.125
92,92.1875,81.75
93,92.9375,82.0
94,92.65625,82.75
95,92.78125,81.625
96,93.3125,78.375
97,92.375,82.375
98,93.1875,82.375
99,92.90625,82.5
100,93.90625,79.875
101,93.71875,81.25
102,93.96875,82.0
103,93.84375,81.25
104,93.875,82.75
105,93.9375,82.5
106,93.6875,81.625
107,93.6875,82.75
108,94.625,82.375
109,93.8125,83.25
110,93.90625,82.875
111,94.75,82.5
112,94.46875,82.75
113,94.21875,80.75
114,94.15625,83.375
115,94.90625,80.75
116,94.25,80.25
117,94.25,80.75
118,94.96875,83.0
119,94.46875,83.375
120,94.1875,80.875
121,94.75,81.5
122,94.65625,81.75
123,95.5,81.875
124,94.90625,82.25
125,95.34375,83.5
126,96.0625,81.875
127,95.21875,83.5
128,95.1875,82.625
129,95.1875,82.5
130,94.96875,82.625
131,94.875,83.375
132,95.34375,82.375
133,96.15625,82.375
134,96.03125,81.0
135,95.78125,82.625
136,95.65625,80.5
137,94.90625,83.375
138,95.90625,79.25
139,96.1875,82.5
140,96.46875,82.25
141,96.625,82.75
142,96.21875,82.625
143,96.1875,83.625
144,95.875,82.125
145,95.96875,84.375
146,96.3125,81.125
147,96.59375,82.75
148,96.53125,83.75
149,96.15625,83.875
