epoch,train_accuracy,validation_accuracy
0,49.53125,57.0
1,64.90625,59.125
2,68.21875,68.375
3,70.59375,71.125
4,72.125,70.75
5,72.46875,70.75
6,73.34375,73.625
7,74.625,74.125
8,74.0,73.5
9,75.65625,75.375
10,76.125,75.375
11,76.59375,75.875
12,76.90625,77.75
13,77.8125,76.5
14,78.46875,78.25
15,79.4375,75.75
16,79.28125,76.125
17,79.40625,75.5
18,80.40625,79.75
19,80.9375,77.25
20,81.0625,77.25
21,81.9375,79.25
22,82.03125,78.0
23,81.71875,79.0
24,82.90625,79.875
25,82.53125,78.75
26,83.6875,77.875
27,84.15625,80.125
28,84.4375,78.75
29,84.125,81.125
30,84.5625,80.375
31,83.96875,81.5
32,85.78125,80.625
33,86.1875,80.25
34,87.4375,76.375
35,86.34375,80.75
36,87.71875,81.5
37,87.0,80.625
38,87.84375,81.375
39,88.28125,79.125
40,88.75,80.75
41,89.0,83.375
42,88.96875,82.625
43,88.78125,81.125
44,88.75,79.875
45,89.125,83.625
46,89.5625,81.0
47,90.09375,83.0
48,88.96875,81.875
49,89.6875,82.375
50,89.5,81.875
51,90.8125,82.75
52,91.84375,83.5
53,91.28125,81.375
54,91.28125,82.0
55,90.03125,82.125
56,90.96875,82.75
57,91.53125,84.125
58,92.0,79.5
59,92.3125,84.625
60,92.59375,82.625
61,92.1875,82.625
62,92.375,84.625
63,92.21875,84.375
64,93.25,83.75
65,92.59375,83.0
66,93.28125,82.5
67,93.4375,82.625
68,93.90625,84.875
69,93.75,83.875
70,93.25,83.25
71,93.03125,83.375
72,93.375,82.5
73,93.6875,84.375
74,94.0625,85.5
75,94.46875,83.5
76,93.875,83.625
77,94.0,82.875
78,95.03125,82.125
79,94.59375,83.875
80,95.28125,83.125
81,94.6875,83.75
82,95.1875,83.75
83,95.09375,83.375
84,95.0,85.75
85,95.53125,84.875
86,95.53125,83.125
87,95.875,84.875
88,95.4375,82.875
89,95.34375,83.125
90,95.53125,84.375
91,94.84375,84.875
92,95.40625,83.75
93,96.21875,82.875
94,96.09375,85.25
95,95.65625,84.625
96,95.59375,84.375
97,96.375,85.375
98,95.65625,83.0
99,96.5,84.5
100,96.71875,83.375
101,96.625,83.5
102,95.65625,83.5
103,96.75,85.25
104,96.65625,82.875
105,96.125,84.875
106,97.09375,83.5
107,97.21875,83.5
108,96.96875,84.0
109,96.90625,84.0
110,97.09375,85.25
111,97.0625,85.875
112,96.875,84.875
113,97.4375,85.75
114,96.8125,83.375
115,97.5,84.75
116,97.4375,85.75
117,97.6875,85.5
118,97.625,84.125
119,97.78125,84.25
120,97.4375,84.625
121,97.1875,84.5
122,97.375,84.875
123,97.8125,86.125
124,97.78125,84.25
125,97.375,87.0
126,97.6875,85.0
127,97.8125,84.875
128,97.3125,84.875
129,97.59375,84.625
130,98.25,83.875
131,98.0625,84.0
132,97.90625,84.5
133,98.21875,84.625
134,97.4375,84.625
135,97.875,82.25
136,97.625,85.5
137,97.90625,85.125
138,98.28125,85.75
139,98.28125,84.5
140,98.1875,83.875
141,98.1875,84.875
142,98.09375,84.25
143,98.25,84.5
144,97.84375,85.625
145,98.0625,85.5
146,98.09375,84.125
147,98.15625,85.25
148,98.09375,85.5
149,97.78125,85.75
