epoch,train_accuracy,validation_accuracy
0,45.34375,54.875
1,61.78125,62.0
2,61.125,58.75
3,62.625,62.625
4,62.34375,61.625
5,63.65625,65.125
6,64.84375,63.0
7,65.46875,69.0
8,67.65625,70.375
9,66.875,67.5
10,68.4375,69.625
11,64.53125,67.625
12,68.25,68.0
13,70.0625,71.0
14,72.46875,72.125
15,72.03125,73.375
16,72.125,74.125
17,73.84375,72.75
18,73.625,74.375
19,74.03125,73.125
20,74.03125,74.125
21,75.03125,75.25
22,74.71875,73.875
23,74.9375,73.75
24,75.5,74.875
25,74.6875,74.875
26,75.0,74.25
27,75.9375,74.875
28,75.1875,75.375
29,75.9375,75.5
30,75.875,75.875
31,75.15625,75.125
32,75.8125,76.0
33,75.5625,77.0
34,75.15625,76.875
35,75.4375,76.125
36,75.03125,75.375
37,75.34375,75.375
38,76.125,75.75
39,76.4375,75.0
40,75.65625,76.0
41,75.875,75.75
42,76.03125,74.625
43,75.28125,74.25
44,76.25,75.75
45,75.875,77.125
46,75.625,76.25
47,75.21875,74.375
48,75.21875,76.75
49,76.03125,76.25
50,76.125,75.875
51,75.78125,76.125
52,75.96875,76.375
53,75.8125,75.25
54,75.96875,76.25
55,76.0625,75.125
56,76.15625,75.5
57,76.71875,75.75
58,74.96875,76.0
59,76.21875,74.25
60,76.53125,76.125
61,75.71875,75.875
62,75.46875,75.875
63,76.6875,76.125
64,75.1875,75.5
65,76.15625,75.0
66,76.125,75.75
67,75.1875,75.625
68,75.875,75.875
69,75.75,76.125
70,76.3125,74.625
71,75.40625,75.875
72,75.65625,75.125
73,75.75,75.375
74,75.34375,74.75
75,75.5625,75.875
76,75.375,76.375
77,75.59375,75.875
78,75.96875,75.625
79,75.0,76.0
80,74.9375,76.0
81,75.625,75.25
82,76.0625,75.25
83,75.625,75.25
84,75.8125,75.875
85,75.375,76.25
86,75.96875,75.375
87,75.5,75.875
88,76.0,76.625
89,76.40625,74.625
90,75.8125,75.375
91,75.28125,76.125
92,75.8125,75.375
93,74.75,74.875
94,75.9375,75.875
95,76.375,75.375
96,75.34375,76.0
97,75.5625,75.75
98,75.53125,75.75
99,75.09375,77.625
100,75.25,76.25
101,75.40625,75.75
102,76.21875,75.75
103,75.78125,76.0
104,75.90625,75.25
105,76.5625,73.625
106,75.75,75.875
107,75.28125,74.75
108,76.15625,74.625
109,76.46875,75.875
110,75.84375,75.75
111,75.09375,75.375
112,75.59375,76.25
113,75.75,74.5
114,76.125,75.5
115,75.84375,75.375
116,75.28125,76.125
117,76.15625,75.5
118,75.09375,74.625
119,75.8125,75.75
120,75.59375,76.0
121,76.53125,75.25
122,76.90625,75.375
123,75.65625,76.25
124,75.4375,76.0
125,75.28125,75.625
126,76.84375,75.875
127,76.15625,74.625
128,76.6875,75.5
129,75.40625,75.75
130,76.53125,75.375
131,75.96875,76.625
132,75.90625,75.5
133,75.375,75.125
134,76.125,76.625
135,75.8125,75.75
136,75.5,75.125
137,75.71875,75.875
138,76.59375,76.625
139,76.09375,76.75
140,75.5625,75.25
141,75.375,77.0
142,76.1875,74.5
143,74.6875,75.25
144,75.5625,77.0
145,75.84375,76.375
146,75.1875,75.375
147,76.375,75.875
148,75.40625,74.875
149,75.40625,76.25
