epoch,train_accuracy,validation_accuracy
0,27.40625,27.375
1,34.5,28.75
2,33.03125,32.875
3,33.90625,34.125
4,31.59375,30.0
5,29.84375,28.75
6,26.9375,32.75
7,36.34375,37.375
8,36.65625,33.125
9,35.09375,33.75
10,36.75,31.875
11,35.46875,33.625
12,35.28125,31.25
13,36.65625,33.875
14,36.25,34.125
15,36.5625,34.5
16,37.03125,35.125
17,37.03125,34.625
18,37.71875,34.25
19,36.9375,33.5
20,37.65625,33.0
21,36.6875,35.5
22,37.34375,34.75
23,38.21875,34.25
24,37.5,35.25
25,37.59375,36.5
26,37.53125,35.0
27,37.84375,35.375
28,38.09375,34.625
29,38.3125,35.25
30,38.3125,36.375
31,38.53125,35.125
32,38.40625,35.625
33,38.28125,35.375
34,37.875,36.625
35,38.59375,35.0
36,38.40625,36.375
37,38.40625,36.25
38,37.90625,36.5
39,38.5625,35.375
40,37.875,35.125
41,37.90625,35.625
42,38.34375,35.625
43,38.25,35.875
44,38.8125,36.125
45,38.53125,36.375
46,38.96875,34.625
47,38.71875,35.375
48,38.375,36.375
49,37.8125,36.0
50,37.90625,35.625
51,38.15625,34.0
52,38.15625,35.625
53,38.25,35.125
54,37.84375,34.0
55,38.3125,34.875
56,38.53125,36.5
57,38.28125,35.375
58,37.65625,34.5
59,38.46875,36.125
60,38.25,34.875
61,38.125,34.5
62,38.125,35.125
63,37.9375,36.0
64,38.8125,36.875
65,38.65625,36.0
66,38.25,35.375
67,38.71875,36.75
68,37.96875,35.125
69,37.8125,35.375
70,38.25,36.25
71,38.375,37.125
72,38.03125,36.25
73,38.0,37.5
74,38.25,35.5
75,37.84375,35.25
76,38.375,34.75
77,38.9375,35.75
78,38.71875,36.125
79,38.53125,36.25
80,38.3125,36.5
81,38.3125,36.625
82,38.0,34.625
83,38.25,35.0
84,37.6875,35.75
85,38.46875,36.125
86,38.65625,36.125
87,37.875,34.5
88,38.375,35.75
89,38.125,35.75
90,38.59375,35.125
91,38.5,36.125
92,38.15625,36.0
93,38.375,35.375
94,38.4375,35.375
95,38.0625,35.25
96,38.5,35.625
97,38.75,35.875
98,37.6875,34.875
99,37.84375,37.0
100,38.4375,35.625
101,38.0625,34.75
102,37.78125,35.625
103,38.4375,35.25
104,38.6875,36.0
105,38.09375,32.875
106,38.34375,36.125
107,38.28125,37.0
108,38.875,36.0
109,38.40625,35.875
110,38.21875,35.75
111,37.78125,34.875
112,38.5625,36.0
113,38.8125,34.75
114,37.9375,35.375
115,38.34375,35.375
116,38.1875,34.75
117,38.71875,36.375
118,38.125,35.5
119,38.25,35.5
120,38.5,35.875
121,37.65625,35.75
122,38.375,36.125
123,38.40625,37.375
124,38.8125,35.625
125,38.25,34.5
126,38.75,35.5
127,37.65625,35.5
128,38.71875,34.375
129,38.125,36.5
130,39.03125,35.5
131,38.5625,36.375
132,38.375,35.5
133,37.15625,35.625
134,38.09375,34.5
135,38.15625,35.25
136,38.53125,35.625
137,38.5625,35.125
138,38.125,36.125
139,38.6875,35.5
140,38.375,36.25
141,38.0,36.625
142,38.75,35.5
143,37.53125,36.0
144,38.0,35.75
145,38.28125,36.75
146,38.375,36.625
147,38.0,35.5
148,38.4375,36.125
149,38.375,35.75
