epoch,train_accuracy,validation_accuracy
0,37.75,49.875
1,56.25,62.5
2,66.0625,66.125
3,69.75,70.5
4,72.0625,70.625
5,73.125,73.25
6,72.59375,69.875
7,73.25,74.25
8,74.15625,73.625
9,75.46875,73.5
10,75.84375,76.625
11,77.125,70.25
12,77.8125,75.75
13,78.5625,78.375
14,78.53125,76.875
15,78.71875,74.5
16,79.09375,76.0
17,79.625,76.75
18,79.03125,76.0
19,80.46875,78.625
20,81.8125,78.5
21,81.0,78.375
22,82.6875,77.5
23,82.8125,79.25
24,82.65625,79.875
25,83.09375,79.375
26,82.625,80.5
27,83.90625,78.375
28,82.5,78.5
29,83.71875,80.125
30,84.78125,81.375
31,84.9375,81.625
32,84.59375,77.5
33,83.8125,78.75
34,86.4375,81.75
35,86.15625,80.0
36,86.5,78.0
37,86.3125,80.25
38,86.3125,80.5
39,86.84375,82.875
40,87.125,82.125
41,87.6875,79.125
42,87.4375,81.5
43,87.53125,81.875
44,87.84375,82.125
45,88.9375,82.5
46,88.0625,81.875
47,88.21875,79.0
48,88.09375,81.125
49,88.59375,82.25
50,89.4375,81.5
51,88.1875,81.375
52,89.4375,79.625
53,88.84375,82.0
54,90.21875,81.875
55,90.375,82.75
56,89.625,80.25
57,89.90625,80.375
58,90.4375,80.75
59,90.40625,79.875
60,90.6875,79.875
61,90.25,81.375
62,90.4375,82.5
63,90.96875,81.875
64,90.96875,82.0
65,91.59375,81.125
66,92.03125,82.75
67,91.5,80.625
68,91.90625,82.875
69,92.46875,80.75
70,92.1875,82.375
71,92.34375,82.5
72,93.15625,83.75
73,92.46875,82.625
74,92.59375,81.125
75,92.65625,82.0
76,92.96875,81.25
77,93.3125,80.75
78,92.46875,81.625
79,93.03125,82.0
80,93.28125,81.125
81,93.3125,81.5
82,93.875,82.125
83,93.65625,82.0
84,93.1875,82.375
85,94.09375,81.25
86,93.875,83.0
87,94.125,83.875
88,93.625,81.0
89,94.125,80.0
90,93.5,82.625
91,93.84375,82.125
92,93.9375,80.875
93,94.34375,80.375
94,94.5625,82.875
95,94.1875,81.875
96,95.03125,82.625
97,95.625,83.375
98,94.4375,82.75
99,95.28125,82.875
100,94.96875,82.375
101,94.90625,81.125
102,95.65625,83.25
103,95.4375,82.625
104,95.0625,82.375
105,95.5625,81.375
106,95.84375,84.0
107,95.75,82.875
108,95.15625,83.0
109,95.9375,84.625
110,96.125,81.875
111,95.34375,83.625
112,95.6875,82.625
113,96.25,82.75
114,96.03125,82.875
115,95.75,84.5
116,95.5625,82.625
117,96.0,81.0
118,96.40625,83.125
119,95.90625,82.125
120,95.90625,84.0
121,96.125,82.375
122,96.34375,83.5
123,96.125,82.625
124,96.40625,83.25
125,96.625,84.25
126,96.25,81.375
127,95.59375,82.625
128,96.71875,82.625
129,96.59375,83.75
130,96.9375,83.25
131,96.84375,83.5
132,97.03125,83.125
133,97.21875,83.25
134,96.8125,83.25
135,97.21875,83.5
136,97.0,83.125
137,96.96875,83.625
138,96.96875,83.375
139,97.1875,84.0
140,97.375,83.75
141,97.65625,83.875
142,97.0,83.0
143,97.03125,84.75
144,96.9375,80.75
145,97.15625,82.625
146,96.96875,83.0
147,96.84375,83.5
148,97.21875,83.75
149,97.3125,82.25
