epoch,train_accuracy,validation_accuracy
0,33.375,34.75
1,34.46875,33.25
2,35.875,36.625
3,35.46875,34.375
4,36.71875,36.125
5,36.90625,36.25
6,37.09375,34.0
7,33.71875,34.125
8,37.09375,37.25
9,37.15625,35.25
10,37.0,34.25
11,34.34375,36.25
12,36.40625,33.75
13,35.5,38.875
14,42.15625,47.25
15,46.375,46.625
16,50.59375,54.375
17,50.625,50.875
18,51.59375,47.75
19,52.625,50.75
20,49.15625,53.125
21,53.5625,53.5
22,53.96875,51.0
23,54.875,54.625
24,51.4375,42.375
25,49.28125,53.375
26,52.25,54.375
27,52.71875,54.0
28,51.59375,51.125
29,52.0,53.375
30,54.78125,56.25
31,54.875,52.25
32,54.78125,54.625
33,54.9375,55.75
34,51.96875,46.375
35,54.90625,56.0
36,56.59375,53.25
37,51.75,50.0
38,53.21875,54.875
39,54.28125,52.75
40,54.15625,55.375
41,54.6875,51.5
42,54.78125,58.0
43,56.90625,58.375
44,56.5,52.0
45,53.84375,56.375
46,55.09375,57.0
47,56.90625,54.125
48,57.28125,55.25
49,50.0625,49.75
50,53.9375,58.0
51,56.71875,57.125
52,58.0,53.5
53,59.0625,53.875
54,54.875,58.25
55,56.15625,58.625
56,56.8125,56.5
57,60.40625,60.875
58,60.78125,60.25
59,61.59375,62.25
60,62.90625,62.25
61,60.96875,63.5
62,60.90625,61.375
63,62.53125,61.75
64,58.03125,58.625
65,60.875,63.5
66,61.3125,60.25
67,62.0,61.25
68,63.40625,63.0
69,63.0,59.25
70,63.65625,64.375
71,63.1875,62.625
72,62.90625,63.5
73,62.625,62.25
74,64.3125,64.125
75,64.90625,64.875
76,62.21875,65.875
77,64.3125,66.125
78,65.53125,58.25
79,62.53125,59.125
80,64.59375,66.875
81,64.65625,59.875
82,64.0,62.875
83,65.25,59.5
84,63.34375,64.625
85,66.5,65.75
86,65.5,62.375
87,64.6875,65.75
88,67.5625,64.0
89,65.6875,66.375
90,66.25,64.0
91,66.59375,63.5
92,65.625,62.375
93,63.75,61.75
94,65.65625,67.125
95,67.78125,66.25
96,66.125,63.875
97,66.53125,65.75
98,65.875,67.5
99,68.3125,67.75
100,67.96875,67.875
101,69.375,67.625
102,68.0,69.5
103,67.40625,67.625
104,68.71875,69.375
105,68.375,65.375
106,66.625,71.0
107,67.53125,69.625
108,68.9375,69.875
109,69.0,69.125
110,68.71875,68.625
111,68.21875,69.0
112,68.5625,67.125
113,67.40625,67.0
114,68.90625,70.5
115,68.6875,70.25
116,70.21875,70.375
117,69.1875,71.5
118,69.90625,68.25
119,67.84375,70.5
120,62.375,55.25
121,65.375,69.125
122,68.09375,66.5
123,65.25,66.75
124,68.28125,71.0
125,68.375,71.625
126,69.75,67.75
127,70.0625,68.5
128,69.96875,69.25
129,69.4375,70.5
130,70.84375,70.75
131,69.875,70.25
132,70.84375,71.125
133,70.9375,72.125
134,70.59375,69.875
135,69.84375,69.875
136,68.15625,70.875
137,70.53125,69.375
138,71.0,68.625
139,69.4375,68.25
140,68.8125,70.5
141,70.34375,70.125
142,70.625,70.5
143,70.9375,69.5
144,70.5,68.625
145,70.90625,70.5
146,69.03125,70.375
147,70.21875,70.375
148,71.8125,70.375
149,70.09375,69.75
