epoch,train_accuracy,validation_accuracy
0,32.59375,35.25
1,36.28125,40.625
2,35.75,36.75
3,35.65625,40.25
4,33.28125,37.0
5,35.15625,38.25
6,36.71875,39.0
7,37.4375,37.5
8,38.03125,38.25
9,34.96875,32.25
10,34.9375,38.5
11,36.5625,39.5
12,38.0625,38.875
13,37.125,40.875
14,37.59375,36.875
15,38.8125,39.875
16,38.0,39.625
17,37.90625,40.625
18,38.15625,40.625
19,38.375,39.875
20,39.25,40.375
21,38.90625,40.0
22,39.59375,41.375
23,39.1875,40.125
24,38.78125,41.5
25,39.78125,41.0
26,39.90625,41.0
27,39.8125,40.625
28,40.15625,41.625
29,40.40625,40.875
30,40.125,41.375
31,39.8125,41.625
32,40.6875,42.625
33,39.875,41.875
34,39.875,42.375
35,40.65625,41.75
36,40.09375,42.0
37,40.28125,42.25
38,40.1875,41.875
39,40.21875,42.0
40,40.375,42.25
41,40.375,42.5
42,39.78125,41.75
43,39.5625,43.0
44,40.78125,42.0
45,40.625,41.375
46,39.71875,42.0
47,39.84375,42.125
48,40.34375,42.125
49,40.40625,42.125
50,40.25,42.5
51,39.90625,42.125
52,40.1875,42.5
53,39.8125,41.5
54,39.9375,41.875
55,40.65625,42.875
56,40.21875,42.5
57,40.25,42.5
58,40.1875,41.5
59,40.25,42.75
60,40.21875,42.75
61,39.8125,41.875
62,40.0625,41.25
63,40.5,42.125
64,40.40625,41.5
65,40.375,41.875
66,40.09375,42.0
67,40.46875,42.0
68,40.46875,43.125
69,40.15625,42.625
70,39.8125,42.125
71,40.5,41.75
72,40.09375,42.5
73,39.84375,42.125
74,39.96875,42.0
75,40.0,41.625
76,40.46875,42.125
77,40.34375,41.75
78,40.03125,42.5
79,40.875,42.75
80,39.46875,42.125
81,40.34375,41.625
82,40.40625,41.375
83,40.5625,41.75
84,39.84375,41.75
85,40.53125,41.375
86,40.03125,42.0
87,40.15625,42.25
88,40.03125,43.125
89,40.34375,41.625
90,40.09375,41.875
91,40.34375,42.125
92,40.25,42.25
93,40.5,41.375
94,40.0625,41.75
95,40.46875,41.875
96,40.34375,41.75
97,40.6875,41.25
98,40.625,42.5
99,40.1875,41.625
100,40.3125,42.375
101,39.59375,41.875
102,39.5625,41.125
103,40.375,42.375
104,40.21875,42.125
105,40.125,42.875
106,40.40625,42.375
107,40.21875,41.875
108,40.28125,41.875
109,40.125,41.875
110,40.4375,42.25
111,39.84375,42.625
112,39.9375,42.375
113,40.125,41.875
114,40.59375,42.5
115,40.125,42.125
116,40.21875,41.875
117,40.0,42.0
118,39.71875,41.75
119,40.09375,42.375
120,40.21875,41.75
121,39.78125,41.625
122,39.90625,41.875
123,40.34375,42.5
124,40.125,41.75
125,39.96875,42.125
126,40.46875,42.875
127,39.78125,42.375
128,40.0,41.625
129,40.46875,42.0
130,40.25,42.5
131,40.21875,42.5
132,40.09375,42.75
133,40.375,42.5
134,40.1875,42.5
135,39.8125,42.125
136,40.0,42.75
137,39.6875,41.75
138,40.15625,42.25
139,40.53125,41.375
140,39.875,42.25
141,40.5,42.125
142,39.90625,41.875
143,40.15625,41.875
144,40.125,42.75
145,40.3125,41.875
146,40.15625,42.75
147,39.96875,41.5
148,40.28125,41.625
149,40.5625,42.125
