epoch,train_accuracy,validation_accuracy
0,24.71875,25.0
1,25.0,25.0
2,25.0,25.0
3,25.0,25.0
4,25.0,25.0
5,25.0,25.0
6,25.0,25.0
7,25.0,25.0
8,25.0,25.0
9,25.0,25.0
10,25.0,25.0
11,25.0,25.0
12,25.0,25.0
13,25.0,25.0
14,25.0,25.0
15,25.0,25.0
16,25.0,25.0
17,25.0,25.0
18,25.0,25.0
19,25.0,25.0
20,25.0,25.0
21,25.0,25.0
22,25.0,25.0
23,25.0,25.0
24,25.0,25.0
25,25.0,25.0
26,25.0,25.0
27,25.0,25.0
28,25.0,25.0
29,25.0,25.0
30,25.0,25.0
31,25.0,25.0
32,25.0,25.0
33,25.0,25.0
34,25.0,25.0
35,25.0,25.0
36,25.0,25.0
37,25.0,25.0
38,25.0,25.0
39,25.0,25.0
40,25.0,25.0
41,25.0,25.0
42,25.0,25.0
43,25.0,25.0
44,25.0,25.0
45,25.0,25.0
46,25.0,25.0
47,25.0,25.0
48,25.0,25.0
49,25.0,25.0
50,25.0,25.0
51,25.0,25.0
52,25.0,25.0
53,25.0,25.0
54,25.0,25.0
55,25.0,25.0
56,25.0,25.0
57,25.0,25.0
58,25.0,25.0
59,25.0,25.0
60,25.0,25.0
61,25.0,25.0
62,25.0,25.0
63,25.0,25.0
64,25.0,25.0
65,25.0,25.0
66,25.0,25.0
67,25.0,25.0
68,25.0,25.0
69,25.0,25.0
70,25.0,25.0
71,25.0,25.0
72,25.0,25.0
73,25.0,25.0
74,25.0,25.0
75,24.90625,32.375
76,28.875,34.375
77,36.28125,37.625
78,35.9375,40.25
79,37.8125,41.5
80,36.28125,38.875
81,37.15625,35.625
82,35.90625,39.5
83,33.65625,39.375
84,40.03125,38.375
85,36.46875,38.5
86,38.71875,38.75
87,38.21875,39.25
88,37.84375,34.375
89,34.90625,35.0
90,33.875,30.25
91,24.3125,20.25
92,26.3125,27.875
93,28.96875,29.375
94,29.6875,28.625
95,31.03125,30.0
96,30.46875,29.625
97,28.4375,30.5
98,32.75,31.0
99,30.1875,27.875
100,25.1875,25.0
101,25.0,25.0
102,25.0,25.0
103,25.0,25.0
104,25.0,25.0
105,25.0,25.0
106,25.0,25.0
107,25.0,25.0
108,25.0,25.0
109,25.0,25.0
110,25.0,25.0
111,25.0,25.0
112,25.0,25.0
113,25.0,25.0
114,25.0,25.0
115,25.0,25.0
116,25.0,25.0
117,25.0,25.0
118,25.0,25.0
119,25.0,24.875
120,28.8125,30.875
121,33.09375,32.625
122,32.6875,30.625
123,32.65625,32.5
124,35.75,36.0
125,34.53125,35.375
126,33.4375,33.625
127,34.3125,33.375
128,32.9375,30.625
129,32.9375,34.25
130,33.6875,34.0
131,34.90625,36.0
132,36.03125,36.375
133,36.09375,35.0
134,36.1875,36.25
135,36.4375,35.625
136,36.40625,35.875
137,34.875,36.125
138,35.6875,36.5
139,35.71875,35.25
140,36.3125,35.875
141,37.125,36.0
142,36.90625,37.375
143,37.1875,37.125
144,37.75,36.875
145,37.125,37.375
146,37.78125,39.0
147,38.28125,37.25
148,37.65625,37.875
149,38.0,37.875
