epoch,train_accuracy,validation_accuracy
0,40.625,52.625
1,59.78125,61.25
2,63.375,66.5
3,66.9375,71.5
4,68.9375,69.0
5,69.25,69.5
6,69.84375,65.0
7,71.75,73.0
8,72.03125,73.0
9,74.53125,75.75
10,73.84375,67.875
11,72.6875,73.25
12,75.09375,72.875
13,74.90625,75.0
14,75.59375,75.375
15,75.375,75.125
16,76.75,75.125
17,77.21875,75.375
18,77.8125,76.125
19,77.375,70.25
20,77.375,73.5
21,78.90625,79.25
22,79.34375,76.125
23,78.46875,78.375
24,80.28125,78.125
25,79.84375,77.25
26,81.15625,76.25
27,81.71875,78.875
28,82.0625,80.625
29,81.3125,79.75
30,81.53125,78.125
31,82.0625,78.625
32,81.46875,77.125
33,82.40625,77.625
34,81.90625,77.375
35,82.625,78.0
36,82.375,79.875
37,84.21875,80.5
38,84.15625,80.625
39,84.59375,77.5
40,84.8125,80.0
41,85.53125,79.25
42,84.96875,80.125
43,85.6875,79.25
44,85.75,79.25
45,85.3125,81.5
46,86.75,80.625
47,86.875,80.875
48,86.84375,81.375
49,86.875,80.625
50,87.125,81.625
51,88.125,81.5
52,87.0,80.375
53,87.75,82.625
54,87.53125,81.25
55,87.65625,82.25
56,87.8125,81.25
57,88.125,82.5
58,88.625,82.0
59,88.6875,79.75
60,89.46875,80.0
61,87.84375,83.5
62,88.25,80.75
63,89.21875,82.5
64,89.46875,80.875
65,89.75,82.125
66,89.25,79.875
67,89.59375,79.875
68,89.875,82.25
69,90.90625,78.875
70,89.96875,82.0
71,89.5625,80.625
72,89.90625,80.25
73,89.78125,82.125
74,89.625,81.75
75,91.125,80.875
76,90.90625,83.25
77,90.875,83.125
78,92.03125,82.75
79,90.96875,80.625
80,92.0,81.75
81,90.8125,81.375
82,90.9375,79.25
83,91.53125,82.0
84,91.9375,80.125
85,91.34375,82.75
86,91.84375,83.125
87,92.375,82.625
88,92.65625,83.5
89,93.59375,82.0
90,93.09375,81.5
91,92.28125,80.125
92,91.875,81.75
93,92.625,84.0
94,92.5,81.875
95,92.9375,80.625
96,92.28125,83.0
97,93.875,83.125
98,93.25,82.375
99,93.0,81.5
100,93.90625,82.25
101,93.875,82.625
102,94.09375,82.375
103,94.0,83.0
104,94.46875,84.5
105,93.96875,82.25
106,94.5625,83.375
107,93.96875,83.25
108,95.09375,83.5
109,95.03125,83.625
110,94.5,82.75
111,93.9375,83.75
112,94.875,82.125
113,94.8125,83.25
114,95.1875,85.5
115,95.21875,81.75
116,95.0,82.0
117,94.40625,82.875
118,95.3125,81.875
119,94.53125,82.75
120,94.5625,82.75
121,95.09375,82.875
122,95.21875,81.875
123,96.1875,81.5
124,94.96875,82.75
125,95.5,80.875
126,96.0,83.625
127,95.59375,83.125
128,95.40625,83.25
129,95.4375,84.875
130,96.125,83.375
131,96.09375,82.25
132,96.0,83.125
133,96.09375,82.75
134,96.40625,83.125
135,95.625,83.875
136,96.6875,85.25
137,96.75,83.0
138,96.59375,82.875
139,96.40625,84.875
140,96.4375,82.875
141,96.1875,82.75
142,96.5625,84.625
143,96.5,84.375
144,96.84375,85.0
145,96.90625,82.625
146,96.875,82.75
147,97.40625,84.25
148,96.46875,83.25
149,97.0,84.125
