epoch,train_accuracy,validation_accuracy
0,49.78125,59.125
1,63.4375,64.875
2,64.8125,59.5
3,67.9375,66.0
4,69.28125,66.375
5,70.78125,69.625
6,70.9375,70.375
7,72.5625,70.625
8,71.03125,73.0
9,71.5625,71.375
10,72.65625,72.25
11,74.96875,73.5
12,76.96875,73.375
13,77.46875,75.5
14,77.5625,78.375
15,78.96875,78.125
16,79.96875,77.0
17,78.59375,79.75
18,80.6875,78.5
19,80.125,77.875
20,79.84375,79.25
21,80.78125,78.625
22,81.25,77.75
23,80.84375,79.375
24,80.90625,78.5
25,81.65625,78.125
26,81.65625,78.5
27,81.28125,78.625
28,81.84375,77.75
29,81.65625,80.125
30,82.25,78.625
31,80.96875,80.0
32,81.21875,81.125
33,81.53125,79.375
34,81.625,78.75
35,81.46875,79.125
36,82.03125,80.5
37,81.71875,80.0
38,80.9375,80.625
39,80.84375,77.875
40,81.125,80.375
41,81.1875,78.875
42,81.53125,79.5
43,81.5,77.75
44,81.5,79.75
45,81.375,80.75
46,81.71875,80.0
47,81.21875,80.125
48,81.15625,80.0
49,81.84375,79.5
50,81.25,79.0
51,81.125,79.875
52,81.34375,80.125
53,81.8125,79.5
54,81.1875,78.5
55,81.28125,78.5
56,81.3125,79.625
57,81.3125,79.625
58,81.375,79.125
59,81.40625,79.75
60,81.78125,80.125
61,80.90625,78.125
62,81.34375,80.5
63,81.125,79.25
64,81.375,80.375
65,80.78125,79.5
66,81.21875,80.25
67,81.40625,79.25
68,80.96875,79.75
69,81.75,79.875
70,81.8125,79.875
71,81.1875,79.5
72,81.375,79.375
73,81.53125,80.375
74,81.25,80.375
75,81.40625,79.125
76,80.84375,79.375
77,81.21875,79.75
78,81.0,79.875
79,81.125,79.75
80,81.65625,80.625
81,80.71875,78.125
82,81.59375,78.625
83,81.34375,80.0
84,81.125,79.25
85,81.5625,79.25
86,81.9375,79.125
87,81.28125,81.375
88,80.6875,80.625
89,82.15625,80.625
90,81.46875,80.75
91,81.4375,79.125
92,81.0625,79.5
93,81.46875,79.875
94,82.3125,79.5
95,81.21875,80.375
96,81.5625,79.5
97,81.5625,80.875
98,81.90625,79.75
99,81.21875,80.125
100,81.3125,79.25
101,80.25,80.875
102,81.8125,79.125
103,81.40625,79.75
104,82.09375,78.875
105,81.375,79.875
106,81.5625,80.125
107,81.59375,79.75
108,81.84375,79.5
109,80.96875,79.25
110,81.6875,79.625
111,81.3125,79.75
112,81.9375,80.25
113,81.0625,79.375
114,81.5625,80.25
115,81.46875,81.125
116,81.34375,79.625
117,81.4375,80.25
118,81.71875,79.75
119,81.1875,79.25
120,81.59375,79.0
121,80.4375,79.875
122,81.21875,79.5
123,81.625,80.875
124,81.3125,79.5
125,81.6875,80.125
126,81.3125,78.625
127,81.96875,79.25
128,81.28125,79.625
129,80.9375,80.125
130,81.3125,78.75
131,81.5,78.5
132,81.78125,79.625
133,80.71875,79.5
134,81.28125,79.5
135,81.4375,81.0
136,81.75,79.75
137,81.1875,78.125
138,80.96875,79.75
139,80.75,79.375
140,81.1875,80.25
141,81.3125,79.25
142,81.9375,78.375
143,81.0625,80.375
144,80.8125,81.375
145,81.6875,79.125
146,80.96875,78.75
147,80.8125,79.5
148,81.125,78.625
149,81.28125,79.75
