epoch,train_accuracy,validation_accuracy
0,43.84375,48.875
1,51.8125,50.5
2,57.8125,61.25
3,59.1875,59.875
4,57.96875,56.75
5,60.9375,58.0
6,60.6875,61.0
7,59.84375,60.75
8,62.09375,60.625
9,61.0,66.125
10,63.21875,61.875
11,63.71875,57.375
12,65.28125,67.75
13,67.8125,69.375
14,67.8125,68.125
15,68.65625,69.5
16,69.34375,68.25
17,68.6875,69.375
18,69.21875,70.5
19,69.84375,69.875
20,70.78125,68.5
21,69.46875,71.25
22,70.8125,69.5
23,69.65625,71.25
24,70.09375,70.75
25,70.0625,70.25
26,70.1875,69.5
27,70.53125,71.125
28,70.5,68.75
29,69.9375,69.125
30,70.15625,70.0
31,70.6875,70.875
32,70.21875,70.875
33,70.53125,70.75
34,69.96875,70.75
35,71.375,71.625
36,70.875,70.125
37,70.28125,71.25
38,71.21875,69.125
39,71.03125,70.875
40,70.6875,70.375
41,71.53125,69.875
42,71.4375,70.5
43,71.75,68.875
44,71.125,71.0
45,71.5,70.25
46,71.875,70.625
47,70.0625,69.5
48,71.625,70.25
49,71.96875,70.625
50,70.4375,70.375
51,70.71875,68.875
52,71.25,70.375
53,71.125,71.5
54,70.59375,70.25
55,71.34375,70.125
56,70.1875,72.125
57,70.71875,72.25
58,71.3125,70.875
59,71.4375,71.0
60,72.09375,70.375
61,70.46875,71.875
62,70.09375,70.125
63,71.15625,69.25
64,70.46875,71.375
65,71.375,70.0
66,70.3125,70.75
67,69.84375,70.75
68,70.71875,71.75
69,70.4375,70.375
70,70.78125,71.375
71,69.96875,69.75
72,71.25,70.625
73,70.90625,69.25
74,70.5625,70.875
75,70.65625,70.5
76,70.625,70.875
77,70.625,69.625
78,70.375,69.375
79,70.78125,71.125
80,71.15625,70.875
81,70.9375,70.5
82,70.78125,71.625
83,70.5625,70.25
84,71.71875,70.5
85,71.40625,71.625
86,70.375,71.125
87,70.78125,70.5
88,70.84375,70.625
89,70.375,70.0
90,71.25,69.625
91,70.625,70.875
92,70.21875,71.0
93,70.65625,71.0
94,69.9375,72.375
95,71.4375,69.75
96,71.1875,71.0
97,70.90625,70.375
98,71.25,69.0
99,70.5,71.25
100,70.78125,70.125
101,70.78125,69.75
102,70.3125,71.0
103,70.75,70.5
104,71.78125,71.25
105,70.75,71.0
106,70.40625,69.5
107,70.9375,70.25
108,70.59375,70.5
109,71.25,70.375
110,70.90625,70.875
111,69.84375,71.375
112,71.5,71.125
113,71.1875,70.125
114,70.25,69.25
115,71.125,71.375
116,70.96875,70.125
117,70.625,69.875
118,70.59375,72.625
119,69.71875,71.125
120,71.71875,70.5
121,70.78125,70.625
122,71.34375,69.25
123,71.3125,71.0
124,70.75,71.375
125,70.75,70.5
126,70.4375,72.125
127,70.90625,70.875
128,71.0625,70.0
129,70.5,71.25
130,71.03125,71.375
131,71.0625,70.0
132,70.5,71.25
133,70.34375,71.0
134,71.3125,69.25
135,72.53125,71.25
136,71.0625,71.0
137,71.375,70.375
138,70.1875,69.75
139,71.34375,71.125
140,70.5625,71.125
141,71.1875,70.625
142,70.3125,70.25
143,71.375,70.75
144,70.5625,70.625
145,71.40625,69.75
146,70.84375,71.125
147,71.4375,69.625
148,71.40625,69.625
149,71.15625,71.0
