epoch,train_accuracy,validation_accuracy
0,44.6875,52.875
1,61.0,59.625
2,65.90625,65.875
3,67.9375,67.125
4,70.375,70.0
5,69.78125,70.5
6,72.6875,72.25
7,72.3125,72.125
8,73.71875,73.75
9,73.96875,68.25
10,74.15625,73.625
11,75.03125,74.125
12,75.09375,73.625
13,76.53125,75.5
14,76.53125,74.875
15,77.34375,75.5
16,78.21875,77.0
17,77.84375,76.875
18,80.21875,76.375
19,79.53125,78.0
20,80.46875,77.25
21,80.1875,79.25
22,80.3125,75.0
23,80.09375,75.125
24,80.0625,77.125
25,80.84375,78.75
26,82.375,76.5
27,82.375,78.125
28,83.25,78.625
29,83.5,79.375
30,83.40625,78.0
31,83.78125,79.125
32,84.3125,81.75
33,84.3125,76.0
34,85.6875,78.75
35,85.75,77.375
36,84.4375,78.875
37,86.03125,80.625
38,86.0625,81.25
39,85.3125,78.625
40,85.28125,79.125
41,85.9375,79.875
42,87.4375,81.875
43,86.75,81.875
44,87.21875,80.0
45,87.71875,80.75
46,88.40625,79.625
47,87.3125,81.25
48,88.21875,82.75
49,88.8125,78.75
50,88.4375,79.0
51,87.65625,81.0
52,88.53125,80.25
53,89.125,82.5
54,89.21875,82.75
55,89.21875,79.625
56,89.09375,81.375
57,89.375,80.625
58,90.375,82.0
59,91.15625,79.25
60,89.78125,80.0
61,91.28125,79.75
62,91.125,81.75
63,91.03125,82.0
64,91.21875,82.0
65,91.03125,84.375
66,91.8125,82.25
67,92.1875,80.625
68,91.875,80.0
69,91.9375,82.875
70,92.15625,80.5
71,91.9375,81.625
72,92.0625,82.875
73,91.3125,79.75
74,91.96875,80.75
75,92.1875,83.75
76,92.75,83.125
77,92.59375,82.125
78,93.25,81.5
79,93.21875,80.125
80,92.90625,81.0
81,93.09375,81.125
82,92.375,82.75
83,93.5625,80.375
84,93.59375,81.125
85,93.59375,79.5
86,93.53125,80.375
87,93.96875,79.625
88,94.9375,81.5
89,94.125,82.75
90,94.53125,82.25
91,93.96875,81.25
92,94.4375,82.625
93,94.75,81.5
94,94.9375,84.125
95,94.8125,82.625
96,94.78125,81.625
97,95.46875,83.0
98,95.21875,82.0
99,95.0625,81.625
100,95.15625,83.375
101,95.53125,80.75
102,94.6875,82.25
103,94.9375,82.0
104,94.71875,81.75
105,96.0,82.875
106,95.1875,82.5
107,94.84375,83.0
108,95.5625,84.0
109,95.75,81.0
110,94.78125,82.125
111,95.9375,83.25
112,95.46875,83.125
113,95.96875,82.75
114,95.90625,83.25
115,96.5,82.5
116,95.8125,82.625
117,95.84375,81.625
118,96.71875,81.5
119,96.71875,82.0
120,95.40625,79.125
121,95.84375,81.75
122,96.34375,84.375
123,96.875,82.75
124,96.75,82.0
125,96.125,83.625
126,96.6875,82.625
127,97.09375,83.5
128,96.65625,82.25
129,96.875,83.125
130,97.0,82.25
131,97.3125,84.125
132,97.40625,84.0
133,97.1875,82.375
134,96.78125,83.375
135,97.09375,84.25
136,97.5,83.375
137,97.5625,83.375
138,97.46875,82.5
139,97.0625,84.125
140,96.90625,82.5
141,97.6875,83.0
142,97.65625,83.0
143,97.28125,83.375
144,97.46875,82.625
145,97.25,83.375
146,97.34375,82.0
147,97.59375,84.75
148,97.4375,81.625
149,97.71875,82.875
