epoch,train_accuracy,validation_accuracy
0,34.78125,37.5
1,38.875,37.125
2,38.1875,37.125
3,36.96875,41.5
4,38.625,41.75
5,39.34375,39.0
6,40.25,42.125
7,39.59375,39.625
8,39.59375,38.75
9,37.5,40.25
10,39.4375,38.875
11,38.875,39.375
12,39.28125,38.0
13,38.40625,38.375
14,38.71875,38.75
15,39.90625,40.25
16,39.8125,39.75
17,40.125,40.625
18,40.75,41.375
19,40.0625,40.75
20,40.59375,41.25
21,40.8125,40.375
22,40.5,40.75
23,40.90625,40.5
24,40.4375,41.875
25,40.40625,40.75
26,40.8125,40.875
27,40.53125,42.25
28,40.65625,40.75
29,40.40625,41.5
30,40.4375,41.0
31,40.53125,41.375
32,40.90625,41.25
33,41.09375,42.0
34,40.1875,42.125
35,41.0625,41.125
36,40.40625,41.75
37,40.625,40.875
38,40.8125,40.875
39,40.8125,41.875
40,41.0,40.25
41,40.8125,41.125
42,40.3125,42.25
43,40.46875,41.25
44,40.5,41.25
45,40.65625,42.0
46,40.84375,41.625
47,40.71875,41.5
48,40.9375,42.125
49,40.65625,41.125
50,40.375,41.5
51,40.5,41.25
52,40.8125,41.25
53,40.84375,41.625
54,40.53125,42.25
55,40.46875,41.375
56,40.375,41.0
57,40.59375,41.375
58,40.875,41.625
59,40.46875,41.75
60,40.84375,41.25
61,40.5,40.25
62,40.78125,41.375
63,40.875,41.75
64,40.4375,41.5
65,40.53125,41.75
66,40.625,41.125
67,40.625,41.375
68,40.59375,42.25
69,40.84375,41.25
70,41.0625,41.375
71,40.71875,40.25
72,40.46875,41.875
73,40.53125,41.375
74,40.375,41.375
75,40.34375,41.25
76,40.59375,40.875
77,40.78125,42.125
78,40.78125,42.0
79,40.59375,40.75
80,41.21875,41.5
81,41.09375,41.875
82,40.59375,40.875
83,40.25,40.75
84,40.96875,41.5
85,40.53125,41.5
86,40.6875,40.875
87,40.6875,41.25
88,41.125,41.375
89,41.03125,42.125
90,40.59375,41.0
91,40.625,41.75
92,40.53125,41.75
93,40.5,41.5
94,40.3125,41.0
95,40.875,41.75
96,40.8125,42.125
97,40.71875,41.375
98,40.59375,42.375
99,40.75,41.375
100,40.875,41.75
101,40.84375,41.875
102,40.53125,40.875
103,41.34375,41.5
104,40.84375,41.0
105,40.53125,41.25
106,40.78125,40.875
107,40.90625,41.25
108,40.96875,41.0
109,40.625,40.75
110,40.5625,41.5
111,41.15625,40.75
112,40.71875,41.75
113,40.40625,42.0
114,40.96875,41.5
115,40.625,41.5
116,40.78125,41.75
117,40.59375,41.25
118,40.65625,41.375
119,40.40625,41.5
120,40.46875,41.125
121,40.875,41.0
122,40.625,41.75
123,40.53125,41.0
124,41.09375,41.875
125,40.75,41.0
126,40.78125,40.25
127,40.4375,41.125
128,40.78125,41.75
129,40.84375,41.375
130,40.5,41.5
131,40.8125,42.125
132,40.6875,41.75
133,40.65625,41.5
134,40.375,42.25
135,41.09375,41.5
136,40.5,41.125
137,40.78125,41.25
138,40.375,41.625
139,40.8125,40.875
140,40.71875,41.625
141,41.125,41.625
142,40.84375,40.875
143,40.875,41.375
144,40.21875,41.625
145,40.75,41.625
146,40.75,41.375
147,40.625,41.125
148,40.03125,42.5
149,40.34375,41.5
