epoch,train_accuracy,validation_accuracy
0,25.125,26.25
1,24.6875,26.25
2,24.6875,26.25
3,24.6875,26.25
4,24.90625,23.75
5,24.96875,25.0
6,25.375,23.75
7,25.1875,23.75
8,25.53125,26.25
9,24.6875,26.25
10,24.6875,26.25
11,24.3125,25.0
12,25.0,25.0
13,25.0,25.0
14,25.0,25.0
15,25.03125,25.0
16,25.0,25.0
17,25.0,25.0
18,25.0,25.0
19,25.0,25.0
20,25.0,25.0
21,24.1875,26.25
22,24.6875,26.25
23,24.1875,23.75
24,25.1875,23.75
25,25.3125,23.75
26,25.3125,23.75
27,25.3125,23.75
28,25.3125,23.75
29,25.625,25.0
30,25.0,25.0
31,25.0,25.0
32,25.0625,26.25
33,25.25,23.75
34,25.3125,23.75
35,25.3125,23.75
36,25.3125,23.75
37,24.59375,23.75
38,25.3125,23.75
39,25.0,25.0
40,25.0,25.0
41,25.0,25.0
42,25.0,25.0
43,24.9375,26.25
44,24.6875,26.25
45,24.6875,26.25
46,24.5625,26.25
47,24.71875,25.0
48,24.9375,25.0
49,25.0,25.0
50,25.0,25.0
51,25.0,25.0
52,25.0,25.0
53,25.0,25.0
54,25.0,25.0
55,24.53125,23.75
56,25.3125,23.75
57,25.3125,23.75
58,25.3125,23.75
59,25.3125,23.75
60,25.3125,23.75
61,25.0,26.25
62,24.6875,26.25
63,24.28125,25.0
64,25.0,25.0
65,25.0,25.0
66,25.0,25.0
67,24.90625,23.75
68,25.3125,23.75
69,25.3125,23.75
70,25.3125,23.75
71,25.3125,23.75
72,25.34375,25.0
73,23.59375,25.0
74,25.0,25.0
75,25.0,25.0
76,25.0,25.0
77,25.0,25.0
78,25.0,25.0
79,25.0,25.0
80,24.90625,25.0
81,24.59375,26.25
82,24.6875,26.25
83,25.4375,25.0
84,25.0,25.0
85,25.0,25.0
86,25.0,25.0
87,24.90625,25.0
88,24.53125,26.25
89,24.375,25.0
90,25.0,25.0
91,25.0,25.0
92,25.0,25.0
93,25.0,25.0
94,25.0,25.0
95,25.0,25.0
96,24.46875,23.75
97,25.3125,23.75
98,25.0,25.0
99,25.0,25.0
100,25.0,25.0
101,25.0,25.0
102,23.96875,26.25
103,24.6875,26.25
104,24.53125,26.25
105,24.6875,26.25
106,24.6875,26.25
107,24.6875,26.25
108,24.6875,26.25
109,24.6875,26.25
110,25.4375,25.0
111,25.0,25.0
112,24.1875,25.0
113,25.0,25.0
114,25.0,25.0
115,24.9375,25.0
116,25.0,25.0
117,25.0,25.0
118,24.8125,25.0
119,25.0,25.0
120,25.0,25.0
121,25.0,25.0
122,25.0,25.0
123,25.0,25.0
124,24.71875,25.0
125,25.0,25.0
126,25.21875,23.75
127,25.3125,23.75
128,25.3125,23.75
129,25.3125,23.75
130,25.3125,23.75
131,25.40625,25.0
132,25.0,25.0
133,25.0,25.0
134,25.0,25.0
135,24.8125,26.25
136,24.6875,26.25
137,24.6875,26.25
138,24.78125,23.75
139,25.4375,26.25
140,24.3125,25.0
141,25.78125,26.25
142,25.03125,25.0
143,25.0625,25.0
144,24.84375,25.0
145,25.0,25.0
146,24.625,26.25
147,24.8125,25.0
148,24.96875,25.0
149,25.0,25.0
