epoch,train_accuracy,validation_accuracy
0,36.125,31.75
1,40.0625,40.25
2,40.96875,44.75
3,42.125,44.125
4,41.625,36.375
5,40.3125,43.5
6,44.5625,44.0
7,44.53125,42.875
8,44.5625,42.875
9,45.09375,48.0
10,47.125,48.5
11,50.0,54.25
12,52.25,51.5
13,51.0625,47.0
14,49.34375,53.75
15,49.3125,46.25
16,50.84375,54.75
17,52.125,53.0
18,54.3125,53.5
19,56.8125,57.25
20,58.59375,58.625
21,56.3125,57.625
22,59.9375,59.25
23,57.34375,56.25
24,59.84375,59.25
25,57.90625,57.875
26,57.1875,57.875
27,55.625,50.5
28,47.34375,38.75
29,42.65625,43.375
30,52.21875,54.25
31,59.46875,61.0
32,62.15625,63.375
33,62.09375,62.25
34,61.09375,57.75
35,59.875,59.75
36,59.375,53.75
37,58.0,58.5
38,60.625,58.25
39,62.78125,56.5
40,62.65625,60.5
41,58.78125,62.25
42,61.625,60.875
43,59.53125,54.875
44,55.53125,60.0
45,62.75,64.75
46,63.0625,61.5
47,63.6875,57.375
48,51.5625,53.375
49,56.90625,55.125
50,55.75,54.0
51,55.65625,55.625
52,55.09375,55.25
53,56.09375,51.625
54,55.4375,52.875
55,58.125,52.125
56,56.9375,58.5
57,58.3125,62.25
58,62.46875,62.75
59,63.3125,65.625
60,64.25,64.0
61,63.0625,60.5
62,61.28125,62.875
63,62.03125,65.25
64,59.6875,65.0
65,60.125,59.125
66,61.28125,55.25
67,62.84375,65.375
68,63.25,66.0
69,60.5625,64.75
70,65.875,67.875
71,63.40625,66.75
72,66.75,63.625
73,62.59375,64.625
74,64.1875,62.25
75,66.09375,68.125
76,65.9375,66.5
77,65.15625,67.375
78,64.34375,65.625
79,62.65625,61.75
80,60.78125,60.75
81,63.71875,67.75
82,66.25,67.75
83,64.1875,61.75
84,65.71875,67.125
85,64.21875,59.875
86,64.78125,66.625
87,65.46875,61.875
88,65.71875,61.375
89,67.09375,66.25
90,64.125,65.0
91,68.40625,63.75
92,64.46875,61.875
93,65.8125,66.125
94,67.21875,69.625
95,69.0625,71.125
96,67.8125,69.875
97,65.78125,66.5
98,66.0625,66.5
99,66.75,67.375
100,66.46875,65.0
101,63.90625,68.5
102,67.5,67.0
103,66.03125,64.5
104,63.96875,68.0
105,68.5625,70.25
106,69.125,66.25
107,67.8125,65.625
108,68.0,68.375
109,69.0625,69.75
110,68.625,70.875
111,67.6875,67.875
112,68.875,62.75
113,64.75,65.875
114,67.25,67.875
115,64.4375,65.0
116,65.71875,67.5
117,67.65625,65.875
118,68.1875,66.875
119,68.78125,69.25
120,69.28125,69.0
121,68.96875,70.125
122,68.9375,70.5
123,68.15625,62.5
124,66.875,70.25
125,67.90625,68.25
126,68.28125,67.875
127,68.25,70.625
128,68.625,68.375
129,70.15625,71.75
130,69.78125,70.125
131,67.34375,63.875
132,67.5625,68.75
133,68.75,67.75
134,67.125,65.5
135,67.5625,67.25
136,65.34375,64.0
137,67.0,69.125
138,70.1875,67.0
139,68.65625,68.5
140,69.875,71.0
141,70.03125,70.25
142,70.21875,66.375
143,68.3125,68.875
144,69.46875,73.375
145,69.125,73.375
146,69.6875,69.125
147,69.625,69.25
148,69.28125,69.25
149,69.96875,67.625
