epoch,train_accuracy,validation_accuracy
0,33.09375,27.625
1,35.90625,35.5
2,36.3125,34.375
3,37.125,35.375
4,37.96875,37.875
5,36.4375,37.375
6,39.1875,39.5
7,40.40625,38.375
8,38.1875,40.625
9,41.03125,41.125
10,41.09375,40.75
11,39.625,39.125
12,37.5,36.75
13,38.125,40.5
14,41.09375,41.0
15,39.375,39.0
16,37.25,38.25
17,39.125,35.25
18,41.0,41.25
19,41.28125,40.125
20,41.78125,41.875
21,42.0,41.5
22,42.21875,41.75
23,42.0625,42.375
24,43.125,42.5
25,43.59375,43.125
26,44.8125,44.0
27,44.90625,42.75
28,46.1875,42.25
29,46.0,43.125
30,46.0,45.375
31,47.78125,47.125
32,47.28125,46.75
33,46.375,42.125
34,43.84375,45.75
35,47.78125,48.0
36,47.5,45.125
37,49.28125,48.125
38,49.5,48.75
39,49.4375,47.0
40,49.6875,47.375
41,49.59375,44.75
42,46.53125,46.0
43,49.96875,46.125
44,49.40625,49.375
45,50.78125,48.5
46,49.03125,49.125
47,51.78125,51.875
48,51.5625,49.125
49,50.53125,51.5
50,52.40625,54.25
51,53.03125,51.875
52,53.46875,53.125
53,52.03125,52.25
54,51.0625,52.875
55,50.5,52.875
56,52.71875,52.75
57,53.0625,52.125
58,53.40625,53.875
59,54.03125,54.875
60,54.0,54.0
61,51.625,48.25
62,52.9375,52.25
63,52.53125,54.25
64,54.90625,55.375
65,52.375,50.625
66,54.09375,55.125
67,54.1875,53.75
68,54.5,52.5
69,54.6875,51.0
70,53.625,52.75
71,55.125,55.125
72,55.3125,52.125
73,54.25,53.375
74,54.8125,52.5
75,54.40625,55.25
76,53.65625,52.5
77,54.84375,54.0
78,54.90625,51.875
79,57.09375,56.75
80,56.34375,56.375
81,55.90625,55.5
82,55.0625,56.375
83,56.09375,55.5
84,54.6875,56.375
85,55.875,56.75
86,57.1875,55.25
87,57.75,56.0
88,56.125,54.875
89,57.09375,53.5
90,55.5625,53.875
91,56.78125,54.875
92,53.84375,54.75
93,55.21875,55.25
94,55.4375,52.5
95,55.25,55.375
96,57.46875,55.75
97,57.34375,55.875
98,56.90625,57.125
99,57.0625,56.5
100,58.0625,57.875
101,56.34375,56.125
102,58.09375,58.0
103,56.5625,56.875
104,56.8125,55.875
105,56.84375,57.0
106,57.71875,57.25
107,57.28125,56.75
108,57.9375,58.375
109,57.59375,55.5
110,57.75,56.5
111,58.125,58.0
112,58.5,57.875
113,58.03125,57.125
114,58.46875,59.875
115,58.5,57.625
116,58.4375,58.375
117,58.0,56.75
118,55.96875,49.25
119,57.375,55.75
120,53.09375,53.75
121,56.78125,57.0
122,57.71875,57.375
123,58.5,59.125
124,57.15625,56.875
125,57.78125,58.125
126,57.71875,54.75
127,58.0625,55.5
128,57.25,56.75
129,57.6875,57.0
130,57.875,58.25
131,57.34375,50.25
132,56.9375,56.0
133,57.6875,57.25
134,59.125,58.0
135,58.6875,57.0
136,57.3125,56.875
137,57.90625,58.75
138,58.65625,56.75
139,57.46875,55.625
140,57.03125,55.25
141,59.53125,58.625
142,59.25,58.0
143,58.90625,57.375
144,59.6875,57.25
145,58.34375,56.375
146,59.65625,58.25
147,59.28125,56.875
148,58.53125,59.125
149,59.90625,58.625
