epoch,train_accuracy,validation_accuracy
0,24.8125,23.75
1,25.3125,23.75
2,25.3125,23.75
3,25.3125,23.75
4,24.9375,25.0
5,24.8125,25.0
6,25.0,25.0
7,25.0,25.0
8,23.5625,25.0
9,25.0,25.0
10,25.0,26.25
11,25.9375,23.75
12,25.3125,23.75
13,25.3125,23.75
14,25.8125,24.75
15,35.625,36.25
16,37.375,38.75
17,39.21875,39.375
18,40.28125,41.0
19,40.65625,39.75
20,41.3125,41.125
21,40.71875,39.875
22,40.625,42.125
23,41.96875,41.75
24,42.0625,42.0
25,42.1875,43.25
26,41.6875,42.875
27,42.09375,43.25
28,42.71875,43.375
29,42.5625,42.625
30,42.4375,43.25
31,43.09375,42.625
32,42.0625,42.25
33,42.875,42.875
34,41.9375,42.25
35,42.71875,43.125
36,42.75,42.5
37,42.1875,43.0
38,42.78125,42.875
39,42.75,42.5
40,42.96875,43.0
41,43.0625,42.375
42,42.71875,43.75
43,42.75,43.375
44,42.78125,42.25
45,43.0625,42.75
46,43.1875,43.0
47,43.15625,43.875
48,42.34375,43.0
49,42.8125,42.5
50,42.65625,43.25
51,43.125,43.5
52,42.625,43.375
53,42.90625,43.5
54,42.65625,42.625
55,42.34375,43.375
56,42.75,43.875
57,42.4375,42.875
58,42.90625,43.125
59,42.65625,43.25
60,42.84375,43.125
61,42.3125,43.0
62,43.09375,42.875
63,42.78125,43.5
64,42.4375,43.375
65,42.6875,42.75
66,43.09375,43.375
67,42.40625,42.5
68,42.28125,43.0
69,42.75,43.375
70,42.28125,43.0
71,42.84375,43.125
72,42.8125,42.75
73,42.75,43.25
74,43.125,43.625
75,42.625,42.875
76,42.6875,43.25
77,42.40625,43.25
78,42.0625,43.625
79,42.5625,43.5
80,42.8125,43.375
81,42.71875,43.25
82,42.71875,43.125
83,42.96875,43.25
84,43.15625,43.75
85,42.5625,43.375
86,42.875,42.0
87,42.78125,42.5
88,43.0,43.75
89,42.65625,43.625
90,42.65625,43.75
91,42.4375,42.75
92,42.65625,43.625
93,43.125,43.0
94,42.625,42.75
95,43.40625,44.125
96,42.75,43.0
97,43.09375,43.125
98,42.75,42.5
99,42.875,43.375
100,42.40625,41.875
101,43.0625,42.625
102,42.53125,43.625
103,43.125,43.625
104,42.59375,43.25
105,42.65625,42.375
106,43.28125,43.25
107,42.15625,43.625
108,42.84375,43.875
109,42.8125,42.75
110,42.9375,44.0
111,43.0,43.125
112,42.6875,42.875
113,42.75,42.875
114,42.46875,43.375
115,42.9375,42.5
116,42.78125,42.5
117,42.375,42.5
118,42.96875,43.5
119,43.21875,43.625
120,43.25,42.625
121,43.21875,42.25
122,42.8125,43.375
123,42.75,43.125
124,42.84375,42.625
125,43.0625,42.875
126,42.59375,42.25
127,42.65625,42.75
128,42.71875,43.25
129,42.59375,43.125
130,42.8125,43.0
131,43.21875,43.25
132,42.78125,42.875
133,42.46875,42.375
134,42.71875,42.875
135,43.25,43.125
136,42.9375,43.5
137,42.96875,43.75
138,42.5,43.75
139,43.15625,43.0
140,42.9375,43.0
141,43.1875,42.75
142,42.9375,42.125
143,42.75,42.875
144,42.71875,43.375
145,42.6875,42.75
146,43.21875,42.875
147,42.6875,43.125
148,42.96875,43.125
149,43.25,43.5
