epoch,train_accuracy,validation_accuracy
0,43.0625,59.0
1,61.625,57.5
2,64.28125,59.875
3,66.1875,60.375
4,66.46875,67.25
5,68.3125,71.5
6,67.4375,61.375
7,69.6875,71.25
8,69.5625,63.125
9,70.375,74.0
10,71.84375,71.5
11,71.625,70.5
12,72.96875,69.25
13,72.59375,74.5
14,76.0625,74.75
15,75.90625,75.0
16,76.78125,76.25
17,78.0,78.0
18,77.65625,76.875
19,78.25,76.5
20,77.71875,76.5
21,78.53125,76.75
22,79.09375,76.375
23,78.8125,77.75
24,78.90625,77.625
25,79.125,77.875
26,79.75,79.125
27,79.875,78.625
28,79.46875,78.25
29,79.5,78.25
30,80.625,76.875
31,79.53125,77.375
32,80.0,77.375
33,80.03125,78.75
34,79.53125,79.125
35,79.71875,78.25
36,80.46875,77.375
37,80.46875,78.0
38,80.4375,78.5
39,79.96875,77.375
40,80.21875,78.25
41,79.65625,77.875
42,79.90625,77.375
43,79.46875,78.5
44,79.4375,79.375
45,81.40625,77.875
46,80.8125,77.375
47,79.34375,78.875
48,79.875,78.5
49,80.1875,79.0
50,79.25,78.625
51,79.96875,78.0
52,80.34375,77.25
53,79.40625,78.75
54,80.4375,77.0
55,79.59375,76.75
56,80.1875,80.375
57,80.0625,78.25
58,80.1875,77.5
59,80.90625,77.875
60,80.40625,78.125
61,79.84375,78.0
62,80.1875,77.0
63,79.8125,78.375
64,80.34375,78.0
65,80.28125,78.625
66,80.375,79.5
67,79.8125,77.375
68,80.0,77.75
69,80.21875,78.625
70,79.625,79.125
71,80.03125,79.0
72,79.96875,77.875
73,79.625,78.0
74,79.4375,78.875
75,79.375,77.75
76,79.65625,76.875
77,80.375,77.5
78,80.75,78.0
79,79.9375,76.625
80,80.0,78.375
81,80.21875,77.875
82,80.53125,77.375
83,80.15625,77.625
84,79.78125,79.5
85,79.84375,77.25
86,80.375,78.25
87,79.8125,78.25
88,80.125,78.875
89,80.1875,78.5
90,79.1875,78.5
91,79.9375,77.375
92,80.1875,77.5
93,80.8125,78.5
94,80.21875,77.625
95,80.03125,78.125
96,79.375,78.0
97,80.375,78.375
98,80.34375,78.625
99,80.46875,76.375
100,80.0,78.625
101,80.65625,77.875
102,80.1875,77.375
103,81.0,77.0
104,79.46875,78.125
105,80.21875,78.75
106,80.3125,79.25
107,80.03125,79.125
108,80.375,78.0
109,80.59375,78.25
110,80.25,76.0
111,80.40625,78.625
112,80.625,77.5
113,80.78125,79.0
114,80.40625,77.25
115,80.0625,78.125
116,80.53125,79.875
117,80.625,77.5
118,80.0,77.875
119,79.625,78.625
120,80.125,77.375
121,80.375,77.875
122,79.59375,78.875
123,79.84375,79.25
124,80.3125,77.0
125,80.59375,78.625
126,79.96875,78.25
127,80.75,79.5
128,79.4375,78.625
129,79.84375,78.75
130,80.125,78.125
131,80.21875,77.625
132,80.125,78.0
133,80.15625,79.5
134,80.84375,78.875
135,81.0625,78.25
136,79.71875,78.125
137,79.84375,77.0
138,80.0,80.0
139,79.875,78.75
140,79.78125,78.375
141,80.28125,77.75
142,81.09375,78.75
143,80.65625,78.0
144,80.40625,76.875
145,80.21875,77.75
146,80.6875,77.25
147,80.28125,78.125
148,79.0625,79.875
149,79.5,77.5
