epoch,train_accuracy,validation_accuracy
0,31.65625,37.75
1,40.375,38.875
2,45.96875,45.875
3,47.65625,49.625
4,51.8125,51.0
5,55.34375,59.25
6,56.5,52.125
7,56.78125,55.0
8,58.96875,58.0
9,60.5,58.0
10,59.53125,60.25
11,59.09375,62.625
12,61.03125,56.75
13,61.75,61.625
14,62.28125,61.0
15,63.21875,60.5
16,63.6875,62.25
17,62.84375,62.625
18,63.59375,65.125
19,62.84375,64.125
20,64.59375,62.75
21,65.5625,63.0
22,66.34375,65.25
23,64.46875,64.375
24,66.78125,65.5
25,67.78125,67.625
26,67.03125,68.625
27,67.96875,65.875
28,66.96875,67.375
29,69.28125,69.625
30,69.0,69.125
31,68.9375,69.625
32,67.84375,67.5
33,68.53125,70.75
34,70.875,66.125
35,71.0625,70.25
36,70.15625,69.5
37,71.0625,69.125
38,70.6875,70.25
39,70.65625,70.25
40,71.78125,71.125
41,70.65625,70.0
42,69.40625,70.25
43,71.75,68.125
44,72.34375,69.125
45,71.03125,69.875
46,71.40625,69.5
47,72.9375,70.625
48,72.625,69.25
49,72.875,71.0
50,72.96875,72.625
51,72.71875,71.75
52,72.875,70.875
53,72.59375,69.75
54,71.3125,69.75
55,72.40625,68.875
56,74.09375,70.125
57,72.75,70.875
58,73.40625,69.875
59,73.375,71.5
60,72.4375,70.625
61,72.5625,68.25
62,72.875,71.875
63,74.5625,72.0
64,74.1875,71.75
65,73.78125,71.375
66,74.65625,69.125
67,73.03125,70.25
68,74.25,72.5
69,73.59375,71.625
70,73.15625,69.375
71,75.625,72.625
72,74.375,73.375
73,75.25,72.625
74,74.8125,69.0
75,75.125,70.375
76,75.78125,68.625
77,74.25,68.625
78,75.75,73.125
79,75.21875,72.125
80,73.96875,73.75
81,75.625,73.375
82,75.40625,70.625
83,76.59375,71.875
84,75.9375,68.5
85,75.625,72.25
86,75.96875,72.625
87,75.53125,71.25
88,75.34375,72.0
89,74.78125,69.75
90,75.8125,72.625
91,76.25,71.625
92,76.375,74.25
93,76.46875,74.625
94,76.15625,71.25
95,76.90625,73.5
96,76.5625,71.25
97,77.84375,74.625
98,77.09375,71.25
99,76.78125,72.625
100,76.6875,74.125
101,77.34375,72.625
102,77.28125,73.375
103,76.96875,74.0
104,76.375,72.25
105,77.09375,73.75
106,76.90625,74.625
107,77.40625,73.125
108,77.34375,75.375
109,77.34375,72.25
110,77.78125,72.5
111,76.625,74.25
112,78.03125,72.125
113,76.96875,72.25
114,77.96875,72.375
115,77.125,71.625
116,76.5625,74.25
117,77.65625,72.5
118,77.65625,71.25
119,77.84375,72.625
120,78.125,72.75
121,77.71875,73.75
122,78.03125,75.25
123,78.625,73.875
124,79.4375,73.125
125,77.09375,73.75
126,79.21875,72.25
127,77.90625,71.875
128,78.6875,73.25
129,78.65625,72.5
130,78.71875,71.625
131,78.9375,72.125
132,77.84375,72.875
133,79.09375,73.25
134,79.0,72.125
135,79.28125,73.0
136,79.25,73.875
137,78.84375,75.375
138,79.8125,73.375
139,78.15625,74.25
140,79.03125,73.25
141,78.9375,73.5
142,79.0625,75.0
143,80.09375,74.25
144,78.6875,73.625
145,79.46875,73.625
146,79.375,72.625
147,78.09375,69.75
148,80.09375,73.5
149,80.6875,74.125
150,79.875,73.875
151,78.9375,73.0
152,80.125,74.375
153,79.09375,72.75
154,80.09375,73.375
155,80.40625,73.625
156,80.4375,74.375
157,78.96875,74.0
158,79.78125,73.375
159,79.34375,74.125
160,79.75,72.625
161,80.46875,74.125
162,79.8125,73.5
163,79.75,72.625
164,79.625,74.0
165,80.4375,73.125
166,79.6875,74.625
167,78.5,73.625
168,80.4375,73.875
169,79.40625,74.0
170,79.53125,71.5
171,79.34375,73.0
172,79.9375,74.625
173,79.9375,69.625
174,80.75,73.375
175,79.65625,75.0
176,80.5,71.75
177,81.03125,74.5
178,80.90625,75.25
179,80.21875,73.25
180,79.75,72.375
181,79.53125,74.375
182,80.78125,72.375
183,79.53125,72.375
184,79.96875,75.0
185,80.875,74.375
186,80.53125,73.875
187,79.84375,74.75
188,79.53125,75.0
189,81.5,74.5
190,80.5625,72.75
191,79.90625,74.875
192,80.96875,73.875
193,80.1875,75.875
194,81.1875,74.0
195,80.65625,74.0
196,81.46875,73.625
197,82.0625,74.75
198,80.90625,74.875
199,80.78125,74.375
