epoch,train_accuracy,validation_accuracy
0,34.65625,46.625
1,40.625,46.5
2,45.09375,36.125
3,47.25,55.875
4,49.03125,54.875
5,55.5,57.25
6,56.5625,60.125
7,58.34375,55.75
8,57.03125,58.75
9,57.3125,62.125
10,57.46875,61.5
11,59.84375,58.625
12,59.9375,60.125
13,61.90625,60.25
14,62.59375,65.125
15,62.34375,64.375
16,63.21875,65.0
17,62.96875,61.25
18,62.84375,64.75
19,65.125,68.125
20,65.78125,66.125
21,66.625,66.5
22,67.5,67.0
23,66.53125,65.875
24,66.5625,68.125
25,67.25,67.625
26,68.6875,67.5
27,67.5,67.875
28,67.96875,68.125
29,69.84375,69.625
30,70.03125,71.5
31,69.84375,70.625
32,69.15625,70.25
33,68.40625,70.75
34,70.375,71.0
35,70.34375,70.5
36,69.9375,69.5
37,69.96875,68.625
38,68.46875,70.125
39,71.21875,71.25
40,70.125,70.875
41,69.59375,73.5
42,71.9375,71.875
43,71.84375,70.25
44,72.46875,71.75
45,72.125,71.875
46,73.59375,72.875
47,73.9375,72.875
48,72.4375,67.625
49,72.0,70.875
50,72.9375,69.75
51,73.6875,73.75
52,74.8125,72.875
53,73.875,71.875
54,72.96875,73.75
55,73.8125,72.625
56,73.90625,72.0
57,73.25,72.375
58,73.84375,71.75
59,73.65625,72.25
60,74.5625,73.25
61,74.9375,70.5
62,74.84375,69.375
63,75.46875,73.0
64,75.28125,70.375
65,75.40625,74.375
66,74.3125,73.0
67,74.1875,75.125
68,75.03125,73.0
69,75.5,73.625
70,74.875,74.5
71,76.75,71.625
72,75.90625,72.5
73,75.53125,71.5
74,76.34375,73.75
75,76.34375,75.5
76,75.9375,73.125
77,76.59375,72.0
78,76.875,74.375
79,78.03125,71.875
80,77.09375,73.0
81,76.3125,73.5
82,76.46875,71.875
83,76.375,74.25
84,77.09375,75.5
85,77.09375,73.375
86,76.5625,72.0
87,76.71875,70.125
88,76.78125,72.0
89,75.03125,74.375
90,75.90625,71.875
91,77.65625,73.25
92,78.03125,71.25
93,78.84375,73.75
94,76.8125,73.0
95,78.25,73.0
96,77.78125,74.5
97,78.625,74.625
98,78.28125,72.75
99,78.4375,73.375
100,79.0,73.125
101,78.15625,73.75
102,77.78125,71.375
103,78.6875,73.375
104,78.5625,74.125
105,77.78125,74.75
106,78.9375,72.75
107,79.25,74.75
108,78.125,74.875
109,77.90625,73.875
110,78.46875,74.875
111,79.8125,73.5
112,79.34375,75.125
113,78.625,72.25
114,78.03125,75.5
115,78.1875,72.125
116,79.0,74.0
117,79.875,73.125
118,79.5625,73.125
119,79.96875,74.0
120,79.9375,74.875
121,78.1875,73.5
122,80.46875,74.0
123,79.15625,74.0
124,79.96875,73.875
125,79.875,74.125
126,79.25,74.75
127,79.875,74.0
128,80.1875,74.625
129,79.375,74.0
130,79.5625,73.0
131,80.09375,73.625
132,80.9375,74.5
133,80.4375,73.5
134,80.59375,74.375
135,80.625,74.375
136,80.65625,75.625
137,80.34375,74.375
138,81.0,73.5
139,80.25,74.0
140,80.46875,75.125
141,81.75,72.75
142,81.0,72.875
143,80.5,75.875
144,80.84375,75.75
145,81.09375,74.125
146,80.0625,74.0
147,80.46875,75.125
148,80.71875,73.0
149,81.78125,75.125
150,80.9375,73.5
151,82.53125,72.875
152,80.46875,73.875
153,81.65625,74.125
154,80.15625,76.25
155,80.0625,73.875
156,80.90625,73.125
157,81.59375,73.875
158,81.4375,74.25
159,81.0625,75.875
160,82.125,75.0
161,81.28125,74.125
162,82.21875,75.75
163,81.71875,75.875
164,81.1875,76.625
165,82.09375,75.75
166,81.25,74.75
167,81.46875,71.875
168,81.03125,77.0
169,81.09375,74.5
170,81.8125,73.75
171,80.875,74.25
172,81.53125,77.0
173,81.40625,74.75
174,82.4375,75.0
175,82.1875,75.25
176,81.3125,76.25
177,81.5,74.25
178,80.875,73.75
179,81.59375,75.5
180,81.53125,74.875
181,81.75,75.5
182,81.59375,73.625
183,81.34375,75.25
184,81.71875,74.625
185,81.875,74.625
186,82.0,74.0
187,81.15625,74.125
188,82.125,72.25
189,82.3125,76.0
190,82.0,74.625
191,81.84375,75.625
192,82.78125,74.75
193,82.53125,77.25
194,81.71875,74.875
195,81.90625,74.625
196,81.9375,74.0
197,81.375,74.625
198,81.8125,74.75
199,83.21875,75.0
