epoch,train_accuracy,validation_accuracy
0,30.71875,29.0
1,30.96875,35.125
2,34.25,29.375
3,36.1875,42.125
4,41.46875,43.125
5,47.15625,52.375
6,50.21875,51.75
7,49.03125,54.375
8,51.0625,52.5
9,53.78125,57.375
10,56.15625,53.75
11,58.1875,56.375
12,59.71875,60.5
13,59.75,60.625
14,60.34375,55.25
15,60.75,59.625
16,60.53125,60.0
17,62.1875,60.75
18,61.9375,64.25
19,63.59375,57.0
20,62.75,62.0
21,62.625,60.875
22,64.59375,62.25
23,63.59375,58.5
24,63.3125,63.0
25,64.5625,65.125
26,63.15625,64.375
27,65.5625,64.5
28,66.21875,63.0
29,65.25,64.75
30,65.09375,62.25
31,65.96875,65.375
32,66.40625,63.625
33,66.65625,65.25
34,66.125,64.625
35,64.71875,63.125
36,66.09375,65.625
37,68.6875,68.75
38,68.0625,66.375
39,67.0625,64.5
40,67.875,62.5
41,68.34375,64.875
42,68.21875,64.75
43,68.65625,62.875
44,68.0,66.5
45,69.0,65.125
46,67.25,64.0
47,67.28125,64.0
48,67.96875,66.875
49,68.25,64.875
50,68.3125,67.75
51,68.46875,64.125
52,69.75,67.125
53,68.90625,65.0
54,70.03125,63.75
55,69.0625,65.125
56,69.0625,65.125
57,68.59375,65.125
58,69.53125,66.375
59,69.1875,66.875
60,70.09375,65.875
61,70.0,64.875
62,70.03125,67.0
63,70.40625,68.5
64,70.59375,66.625
65,71.0625,64.375
66,71.84375,68.125
67,70.75,68.25
68,70.96875,67.875
69,70.21875,66.25
70,72.40625,69.125
71,70.84375,68.25
72,71.375,68.375
73,71.6875,68.875
74,70.875,68.625
75,72.96875,67.0
76,71.6875,70.25
77,71.21875,71.25
78,71.9375,70.0
79,72.46875,71.75
80,72.3125,68.5
81,71.5,68.875
82,71.90625,71.75
83,71.5,67.375
84,72.875,67.5
85,73.09375,69.25
86,72.6875,69.75
87,72.46875,69.875
88,72.59375,68.5
89,72.0,70.5
90,72.375,69.5
91,73.0625,68.0
92,73.71875,70.125
93,72.3125,70.25
94,73.09375,68.375
95,74.0625,68.0
96,72.8125,71.375
97,72.5,68.625
98,73.15625,68.75
99,72.28125,69.0
100,72.84375,65.5
101,73.5,71.25
102,73.625,69.0
103,74.21875,68.375
104,74.09375,68.25
105,73.375,70.75
106,74.25,69.25
107,73.8125,66.625
108,74.0625,69.25
109,73.25,70.0
110,73.71875,70.5
111,74.65625,70.75
112,73.21875,68.375
113,74.03125,70.875
114,73.4375,69.375
115,74.1875,70.875
116,74.5,70.75
117,74.9375,68.125
118,74.78125,68.0
119,75.5,67.0
120,74.15625,67.875
121,75.03125,70.0
122,74.375,70.625
123,74.78125,70.25
124,74.375,69.75
125,74.40625,68.125
126,74.9375,69.625
127,73.75,70.25
128,74.875,70.5
129,75.3125,71.125
130,74.09375,68.75
131,74.125,71.75
132,75.65625,70.125
133,75.5,70.125
134,75.1875,70.625
135,73.46875,70.875
136,74.90625,71.375
137,75.03125,68.0
138,74.9375,68.875
139,76.125,66.75
140,75.53125,69.625
141,74.90625,68.625
142,76.21875,71.75
143,75.75,67.0
144,75.875,66.375
145,75.34375,61.375
146,75.75,71.375
147,76.59375,67.375
148,76.09375,71.625
149,74.84375,69.75
150,75.34375,70.875
151,75.53125,72.0
152,75.34375,71.125
153,75.625,68.75
154,74.9375,70.125
155,75.46875,69.25
156,76.46875,69.625
157,76.75,69.875
158,75.78125,69.875
159,75.15625,70.5
160,76.0,69.375
161,76.3125,72.875
162,76.90625,70.625
163,76.5,71.0
164,75.375,68.75
165,75.78125,70.125
166,76.8125,70.0
167,76.46875,71.25
168,75.25,69.25
169,76.0625,68.125
170,76.8125,70.75
171,76.125,70.625
172,75.65625,70.25
173,76.28125,70.875
174,76.8125,70.0
175,75.75,70.625
176,75.9375,71.25
177,75.78125,71.0
178,77.125,69.0
179,76.8125,72.75
180,76.75,72.0
181,76.6875,70.5
182,76.65625,71.25
183,75.625,69.375
184,76.90625,72.0
185,76.6875,71.75
186,76.15625,70.25
187,76.90625,70.25
188,76.28125,70.875
189,76.46875,69.125
190,76.5625,72.5
191,76.78125,72.625
192,77.90625,72.0
193,76.4375,71.375
194,76.5625,70.125
195,76.5625,69.125
196,76.625,71.375
197,76.96875,74.875
198,76.3125,72.5
199,76.4375,71.375
