epoch,train_accuracy,validation_accuracy
0,43.875,54.9
1,52.71875,54.55
2,54.71875,57.5
3,55.71875,56.15
4,56.71875,55.7
5,57.625,61.3
6,57.5625,60.675
7,59.59375,59.675
8,59.78125,60.775
9,59.15625,61.45
10,60.46875,61.25
11,60.46875,62.025
12,60.75,61.95
13,59.96875,62.825
14,61.40625,60.975
15,60.40625,61.7
16,61.4375,63.125
17,63.125,66.75
18,68.8125,71.425
19,72.5,72.975
20,72.125,73.0
21,73.71875,74.55
22,76.46875,73.625
23,74.90625,75.925
24,76.90625,76.5
25,75.53125,77.125
26,78.125,74.675
27,77.0625,77.175
28,78.9375,77.575
29,78.46875,76.725
30,78.4375,76.425
31,79.53125,76.675
32,77.53125,77.525
33,79.09375,76.625
34,79.28125,77.15
35,79.78125,77.825
36,79.53125,78.2
37,81.03125,77.85
38,82.0,80.025
39,82.65625,79.3
40,81.90625,77.325
41,83.375,79.325
42,83.21875,80.575
43,81.6875,80.1
44,82.8125,79.25
45,83.0,77.65
46,82.96875,79.475
47,83.84375,81.375
48,84.53125,79.7
49,84.40625,79.875
50,83.65625,80.5
51,85.4375,79.125
52,86.09375,79.65
53,84.96875,81.25
54,85.46875,81.425
55,84.4375,80.825
56,85.1875,81.525
57,85.09375,82.0
58,85.65625,80.4
59,86.875,80.9
60,85.75,82.275
61,87.6875,82.925
62,86.53125,81.45
63,87.28125,82.375
64,86.96875,81.1
65,86.875,80.45
66,86.90625,81.625
67,87.53125,81.125
68,87.3125,81.425
69,88.3125,81.925
70,88.21875,83.025
71,88.15625,79.7
72,87.90625,81.425
73,89.84375,82.65
74,89.21875,82.575
75,88.71875,83.25
76,90.1875,82.4
77,89.53125,83.475
78,88.96875,82.325
79,89.84375,82.25
80,89.53125,82.675
81,90.53125,84.475
82,89.375,84.475
83,90.78125,83.225
84,90.1875,82.7
85,90.78125,82.825
86,90.71875,82.675
87,90.34375,83.575
88,91.0625,83.05
89,90.5,83.35
90,91.5625,83.175
91,91.1875,83.5
92,91.65625,83.8
93,91.125,82.025
94,91.0625,82.9
95,91.1875,84.2
96,92.46875,83.175
97,92.1875,84.225
98,92.09375,84.6
99,91.84375,83.825
100,92.0,81.225
101,91.625,83.2
102,92.34375,83.625
103,92.21875,82.525
104,91.34375,81.025
105,91.96875,83.55
106,93.3125,84.0
107,92.28125,83.15
108,93.125,84.0
109,93.3125,83.725
110,93.03125,83.35
111,93.375,84.025
112,94.375,84.025
113,92.96875,84.525
114,93.9375,84.35
115,92.8125,81.175
116,93.34375,84.05
117,93.90625,84.35
118,93.53125,84.3
119,94.40625,84.225
120,93.9375,83.375
121,94.125,82.3
122,93.21875,83.675
123,94.09375,84.575
124,94.75,82.1
125,94.75,83.8
126,95.0,82.925
127,94.71875,84.0
128,94.71875,82.575
129,93.46875,82.55
130,93.46875,84.6
131,94.34375,84.375
132,94.5625,84.475
133,95.03125,84.275
134,95.0625,84.625
135,94.46875,82.825
136,94.75,83.15
137,95.3125,84.025
138,95.09375,83.775
139,95.625,84.35
140,95.65625,83.55
141,95.125,85.125
142,96.0,83.25
143,94.875,83.725
144,95.5625,84.475
145,95.625,84.3
146,95.875,85.825
147,95.875,84.725
148,95.5625,84.125
149,96.4375,85.225
150,96.28125,86.175
151,96.71875,85.175
152,95.875,84.6
153,96.0,82.95
154,95.125,84.425
155,95.96875,85.825
156,96.4375,84.575
157,96.40625,84.225
158,96.25,84.025
159,95.90625,84.625
160,96.21875,84.875
161,96.625,83.775
162,96.0,84.3
163,96.09375,83.725
164,95.1875,83.75
165,96.5625,85.2
166,95.9375,84.675
167,96.34375,84.375
168,96.46875,85.05
169,96.9375,85.5
170,96.96875,85.425
171,96.625,84.975
172,96.75,84.625
173,96.34375,84.175
174,97.0,84.8
175,96.6875,85.05
176,96.84375,85.225
177,97.03125,85.475
178,97.34375,85.425
179,97.15625,84.875
180,96.75,84.975
181,97.375,85.35
182,96.875,85.65
183,96.75,85.7
184,97.375,85.325
185,96.46875,85.425
186,97.375,85.7
187,97.4375,85.6
188,97.5,84.775
189,97.5,83.825
190,97.15625,84.65
191,97.28125,84.65
192,96.875,84.825
193,97.84375,85.3
194,97.375,85.75
195,97.65625,85.075
196,97.6875,84.3
197,97.375,84.775
198,97.40625,85.6
199,97.65625,86.5
